Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
121,Cpd 121: 28.546,93049,71.04,PC_Sample_3_USE_04_3,28.666,7159,7,71.04,28.546,28.502,0.164
122,Cpd 122: 28.565,167863,56.99,PC_Sample_3_USE_04_3,28.666,9802,12,56.99,28.565,28.508,0.158
123,Cpd 123: 28.577,44695,56.99,PC_Sample_3_USE_04_3,28.647,9641,6,56.99,28.577,28.544,0.103
124,Cpd 124: 28.737,57614,148.76,PC_Sample_3_USE_04_3,28.805,10260,5,148.76,28.737,28.682,0.124
125,Cpd 125: 28.764,41833,56.99,PC_Sample_3_USE_04_3,28.809,3831,7,56.99,28.764,28.687,0.122
126,Cpd 126: 29.441,51851,151.85,PC_Sample_3_USE_04_3,29.512,5916,13,151.85,29.441,29.385,0.128
127,Cpd 127: 29.450,1759530,56.99,PC_Sample_3_USE_04_3,29.579,41592,58,56.99,29.45,29.366,0.213
128,Cpd 128: 29.575,51994,73,PC_Sample_3_USE_04_3,29.669,8707,6,73,29.575,29.484,0.185
129,Cpd 129: 29.780,86056,56.99,PC_Sample_3_USE_04_3,29.844,5767,14,56.99,29.78,29.705,0.139
130,Cpd 130: 29.794,64064,56.99,PC_Sample_3_USE_04_3,29.865,5767,8,56.99,29.794,29.712,0.152
