Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
83,Cpd 83: 23.566,2097451,190.93,FPW_Sample_4_USE_09_1,23.638,674017,20,190.93,23.566,23.529,0.109
84,Cpd 84: 23.694,86132,57.1,FPW_Sample_4_USE_09_1,23.756,11660,14,57.1,23.694,23.649,0.107
85,Cpd 85: 23.790,78927,69.07,FPW_Sample_4_USE_09_1,23.838,7229,21,69.07,23.79,23.75,0.088
86,Cpd 86: 24.121,210327,71.1,FPW_Sample_4_USE_09_1,24.157,57789,19,71.1,24.121,24.077,0.08
87,Cpd 87: 24.181,62015,91,FPW_Sample_4_USE_09_1,24.231,9342,16,91,24.181,24.098,0.134
88,Cpd 88: 24.356,83949,85.1,FPW_Sample_4_USE_09_1,24.384,5697,22,85.1,24.356,24.283,0.101
89,Cpd 89: 24.408,136932,216.93,FPW_Sample_4_USE_09_1,24.449,18517,30,216.93,24.408,24.367,0.082
90,Cpd 90: 24.514,215681,85.1,FPW_Sample_4_USE_09_1,24.554,12656,30,85.1,24.514,24.464,0.09
91,Cpd 91: 24.608,74367,57.1,FPW_Sample_4_USE_09_1,24.651,5591,16,57.1,24.608,24.561,0.09
92,Cpd 92: 24.708,190887,55.03,FPW_Sample_4_USE_09_1,24.771,13481,28,55.03,24.708,24.674,0.097
93,Cpd 93: 24.974,1037033,69.07,FPW_Sample_4_USE_09_1,25.025,66637,36,69.07,24.974,24.918,0.107
94,Cpd 94: 25.053,517895,69.07,FPW_Sample_4_USE_09_1,25.094,31931,33,69.07,25.053,25.008,0.086
95,Cpd 95: 25.129,600768,69.07,FPW_Sample_4_USE_09_1,25.178,32104,29,69.07,25.129,25.081,0.097
96,Cpd 96: 25.226,51872,67.97,FPW_Sample_4_USE_09_1,25.281,5373,11,67.97,25.226,25.163,0.118
97,Cpd 97: 25.234,1974922,69.07,FPW_Sample_4_USE_09_1,25.285,104869,41,69.07,25.234,25.167,0.118
98,Cpd 98: 25.319,499928,69.07,FPW_Sample_4_USE_09_1,25.377,33518,34,69.07,25.319,25.279,0.097
99,Cpd 99: 25.444,502277,69.07,FPW_Sample_4_USE_09_1,25.508,24655,33,69.07,25.444,25.365,0.143
100,Cpd 100: 25.448,227373,57.1,FPW_Sample_4_USE_09_1,25.504,19823,20,57.1,25.448,25.365,0.139
101,Cpd 101: 25.559,856406,69.07,FPW_Sample_4_USE_09_1,25.644,49407,40,69.07,25.559,25.502,0.141
102,Cpd 102: 25.768,54434,44,FPW_Sample_4_USE_09_1,25.838,5208,11,44,25.768,25.72,0.118
103,Cpd 103: 26.233,61872,221.9,FPW_Sample_4_USE_09_1,26.285,7967,9,221.9,26.233,26.186,0.099
104,Cpd 104: 27.465,358179,69.07,FPW_Sample_4_USE_09_1,27.541,15965,27,69.07,27.465,27.419,0.122
105,Cpd 105: 27.474,141156,69.07,FPW_Sample_4_USE_09_1,27.543,15965,16,69.07,27.474,27.417,0.126
106,Cpd 106: 27.576,212336,69.07,FPW_Sample_4_USE_09_1,27.629,10099,21,69.07,27.576,27.516,0.113
107,Cpd 107: 27.694,223129,69.07,FPW_Sample_4_USE_09_1,27.742,7453,26,69.07,27.694,27.617,0.124
108,Cpd 108: 27.835,354460,69.07,FPW_Sample_4_USE_09_1,27.9,16387,24,69.07,27.835,27.757,0.143
109,Cpd 109: 27.978,420201,69.07,FPW_Sample_4_USE_09_1,28.053,14097,26,69.07,27.978,27.9,0.153
110,Cpd 110: 28.186,112463,69.07,FPW_Sample_4_USE_09_1,28.242,7458,18,69.07,28.186,28.127,0.115
111,Cpd 111: 28.271,77141,57.1,FPW_Sample_4_USE_09_1,28.312,3457,11,57.1,28.271,28.228,0.084
112,Cpd 112: 28.333,103320,69.07,FPW_Sample_4_USE_09_1,28.406,4837,18,69.07,28.333,28.276,0.13
113,Cpd 113: 28.461,95927,57.1,FPW_Sample_4_USE_09_1,28.503,3676,19,57.1,28.461,28.383,0.12
114,Cpd 114: 28.539,68606,71.1,FPW_Sample_4_USE_09_1,28.671,8321,6,71.1,28.539,28.465,0.206
115,Cpd 115: 28.552,280671,71.1,FPW_Sample_4_USE_09_1,28.671,8321,20,71.1,28.552,28.425,0.246
116,Cpd 116: 28.583,89517,57.1,FPW_Sample_4_USE_09_1,28.641,8338,12,57.1,28.583,28.457,0.183
117,Cpd 117: 28.749,78522,69.07,FPW_Sample_4_USE_09_1,28.807,5983,13,69.07,28.749,28.679,0.128
118,Cpd 118: 28.760,103586,69.07,FPW_Sample_4_USE_09_1,28.835,5983,13,69.07,28.76,28.677,0.158
119,Cpd 119: 29.550,50217,72.98,FPW_Sample_4_USE_09_1,29.639,6565,7,72.98,29.55,29.477,0.162
120,Cpd 120: 29.768,134979,57.1,FPW_Sample_4_USE_09_1,29.866,7483,14,57.1,29.768,29.675,0.191
121,Cpd 121: 29.792,138344,125.07,FPW_Sample_4_USE_09_1,29.877,7987,18,125.07,29.792,29.673,0.204
