Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
21,Cpd 21: 13.536,54782,91,PBBC_Sample_8_USE_42_1,13.61,10739,8,91,13.536,13.484,0.126
22,Cpd 22: 13.816,46185,55,PBBC_Sample_8_USE_42_1,13.863,3855,9,55,13.816,13.769,0.093
23,Cpd 23: 14.319,978989,39.93,PBBC_Sample_8_USE_42_1,14.38,306620,2,39.93,14.319,14.281,0.099
24,Cpd 24: 14.431,204743,207,PBBC_Sample_8_USE_42_1,14.5,48663,11,207,14.431,14.378,0.122
25,Cpd 25: 14.757,63102,55,PBBC_Sample_8_USE_42_1,14.833,10924,10,55,14.757,14.679,0.154
26,Cpd 26: 15.789,68328,95.99,PBBC_Sample_8_USE_42_1,15.875,10488,9,95.99,15.789,15.751,0.124
27,Cpd 27: 15.942,44122,55.88,PBBC_Sample_8_USE_42_1,15.987,4585,11,55.88,15.942,15.896,0.091
28,Cpd 28: 16.315,48337,98.09,PBBC_Sample_8_USE_42_1,16.385,5066,10,98.09,16.315,16.286,0.099
29,Cpd 29: 16.349,653235,103.85,PBBC_Sample_8_USE_42_1,16.431,117648,18,103.85,16.349,16.309,0.122
30,Cpd 30: 17.494,51276,55,PBBC_Sample_8_USE_42_1,17.53,5088,13,55,17.494,17.454,0.076
31,Cpd 31: 17.702,66375,55,PBBC_Sample_8_USE_42_1,17.778,19725,8,55,17.702,17.652,0.126
32,Cpd 32: 17.801,49180,76.92,PBBC_Sample_8_USE_42_1,17.861,8529,8,76.92,17.801,17.762,0.099
33,Cpd 33: 18.468,68979,56.99,PBBC_Sample_8_USE_42_1,18.533,14353,11,56.99,18.468,18.434,0.099
34,Cpd 34: 18.644,67333,93.94,PBBC_Sample_8_USE_42_1,18.739,12980,11,93.94,18.644,18.598,0.141
35,Cpd 35: 18.782,60241,55,PBBC_Sample_8_USE_42_1,18.815,4831,16,55,18.782,18.735,0.08
36,Cpd 36: 19.343,81854,56.99,PBBC_Sample_8_USE_42_1,19.399,7406,20,56.99,19.343,19.308,0.091
37,Cpd 37: 19.922,65924,55,PBBC_Sample_8_USE_42_1,19.968,5744,16,55,19.922,19.869,0.099
38,Cpd 38: 20.960,89777,55,PBBC_Sample_8_USE_42_1,21.03,4638,25,55,20.96,20.912,0.118
39,Cpd 39: 21.020,49522,87.76,PBBC_Sample_8_USE_42_1,21.091,5900,14,87.76,21.02,20.984,0.107
40,Cpd 40: 21.755,77948,55,PBBC_Sample_8_USE_42_1,21.812,8819,11,55,21.755,21.725,0.088
41,Cpd 41: 21.924,192047,55,PBBC_Sample_8_USE_42_1,21.991,11180,25,55,21.924,21.888,0.103
42,Cpd 42: 22.255,99524,87.76,PBBC_Sample_8_USE_42_1,22.313,12670,18,87.76,22.255,22.212,0.101
43,Cpd 43: 22.446,72554,56.99,PBBC_Sample_8_USE_42_1,22.496,3925,21,56.99,22.446,22.397,0.099
44,Cpd 44: 22.829,111307,55,PBBC_Sample_8_USE_42_1,22.907,7451,22,55,22.829,22.785,0.122
45,Cpd 45: 22.879,47970,134.9,PBBC_Sample_8_USE_42_1,22.947,5481,12,134.9,22.879,22.844,0.103
46,Cpd 46: 23.003,106981,55,PBBC_Sample_8_USE_42_1,23.061,7100,20,55,23.003,22.96,0.101
47,Cpd 47: 23.345,53179,56.99,PBBC_Sample_8_USE_42_1,23.45,4580,16,56.99,23.345,23.298,0.152
48,Cpd 48: 23.676,202580,83.01,PBBC_Sample_8_USE_42_1,23.73,11854,23,83.01,23.676,23.64,0.09
49,Cpd 49: 24.189,109085,56.99,PBBC_Sample_8_USE_42_1,24.235,5914,25,56.99,24.189,24.155,0.08
50,Cpd 50: 24.503,83037,83.01,PBBC_Sample_8_USE_42_1,24.553,4777,17,83.01,24.503,24.458,0.095
51,Cpd 51: 24.712,56088,55,PBBC_Sample_8_USE_42_1,24.767,4905,15,55,24.712,24.679,0.088
52,Cpd 52: 25.102,386807,82.02,PBBC_Sample_8_USE_42_1,25.177,16416,39,82.02,25.102,25.066,0.111
53,Cpd 53: 25.202,58512,95.99,PBBC_Sample_8_USE_42_1,25.259,3128,15,95.99,25.202,25.156,0.103
54,Cpd 54: 25.749,56716,98.97,PBBC_Sample_8_USE_42_1,25.799,4379,17,98.97,25.749,25.705,0.093
55,Cpd 55: 25.923,38770,70.03,PBBC_Sample_8_USE_42_1,25.963,2764,14,70.03,25.923,25.877,0.086
56,Cpd 56: 26.185,310297,82.02,PBBC_Sample_8_USE_42_1,26.235,12187,34,82.02,26.185,26.138,0.097
57,Cpd 57: 26.314,88546,68.99,PBBC_Sample_8_USE_42_1,26.388,10300,12,68.99,26.314,26.272,0.116
58,Cpd 58: 26.318,832907,96.99,PBBC_Sample_8_USE_42_1,26.401,28513,59,96.99,26.318,26.262,0.139
59,Cpd 59: 27.270,263975,57.87,PBBC_Sample_8_USE_42_1,27.376,21189,23,57.87,27.27,27.21,0.166
60,Cpd 60: 27.287,38085,73.84,PBBC_Sample_8_USE_42_1,27.339,8212,8,73.84,27.287,27.217,0.122
61,Cpd 61: 27.515,256920,82.02,PBBC_Sample_8_USE_42_1,27.578,8483,30,82.02,27.515,27.458,0.12
62,Cpd 62: 27.698,265899,96.99,PBBC_Sample_8_USE_42_1,27.791,8005,31,96.99,27.698,27.641,0.151
63,Cpd 63: 27.882,183056,193.94,PBBC_Sample_8_USE_42_1,27.978,18006,14,193.94,27.882,27.826,0.153
64,Cpd 64: 28.458,624477,72.98,PBBC_Sample_8_USE_42_1,28.585,17077,38,72.98,28.458,28.392,0.193
65,Cpd 65: 29.196,114815,82.02,PBBC_Sample_8_USE_42_1,29.218,5045,19,82.02,29.196,29.18,0.038
66,Cpd 66: 29.443,736299,96.99,PBBC_Sample_8_USE_42_1,29.563,17239,41,96.99,29.443,29.359,0.204
67,Cpd 67: 29.447,401554,56.99,PBBC_Sample_8_USE_42_1,29.563,16713,23,56.99,29.447,29.359,0.204
