Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
116,Cpd 116: 25.130,487336,69.06,PDS_Sample_5_USSB_07_2,25.177,26034,33,69.06,25.13,25.08,0.097
117,Cpd 117: 25.209,47976,91,PDS_Sample_5_USSB_07_2,25.265,7498,10,91,25.209,25.154,0.111
118,Cpd 118: 25.233,1664800,69.06,PDS_Sample_5_USSB_07_2,25.284,87492,42,69.06,25.233,25.174,0.111
119,Cpd 119: 25.320,463152,69.06,PDS_Sample_5_USSB_07_2,25.387,26629,34,69.06,25.32,25.277,0.111
120,Cpd 120: 25.446,388358,69.06,PDS_Sample_5_USSB_07_2,25.521,18306,27,69.06,25.446,25.382,0.139
121,Cpd 121: 25.560,853211,69.06,PDS_Sample_5_USSB_07_2,25.696,35005,39,69.06,25.56,25.485,0.212
122,Cpd 122: 25.594,47438,273.02,PDS_Sample_5_USSB_07_2,25.618,9335,6,273.02,25.594,25.487,0.132
123,Cpd 123: 25.605,1147832,127.99,PDS_Sample_5_USSB_07_2,25.618,167557,6,127.99,25.605,25.414,0.204
124,Cpd 124: 25.624,2915300,200,PDS_Sample_5_USSB_07_2,25.635,180022,13,200,25.624,25.614,0.021
125,Cpd 125: 25.641,1022435,127.99,PDS_Sample_5_USSB_07_2,25.744,162462,6,127.99,25.641,25.618,0.126
126,Cpd 126: 25.661,89442,126.98,PDS_Sample_5_USSB_07_2,25.729,14134,13,126.98,25.661,25.637,0.092
127,Cpd 127: 25.697,67406,126.98,PDS_Sample_5_USSB_07_2,25.761,11326,13,126.98,25.697,25.664,0.097
128,Cpd 128: 25.747,56902,272.08,PDS_Sample_5_USSB_07_2,25.845,9964,14,272.08,25.747,25.714,0.132
129,Cpd 129: 25.854,120594,44,PDS_Sample_5_USSB_07_2,25.895,6462,4,44,25.854,25.82,0.074
130,Cpd 130: 25.952,90042,101.92,PDS_Sample_5_USSB_07_2,26.015,4553,19,101.92,25.952,25.817,0.198
131,Cpd 131: 26.278,42671,98.98,PDS_Sample_5_USSB_07_2,26.345,8856,5,98.98,26.278,26.238,0.107
132,Cpd 132: 26.319,197770,96.99,PDS_Sample_5_USSB_07_2,26.424,8334,30,96.99,26.319,26.261,0.162
133,Cpd 133: 26.325,97270,96.99,PDS_Sample_5_USSB_07_2,26.382,8334,17,96.99,26.325,26.273,0.109
134,Cpd 134: 26.368,47699,93.01,PDS_Sample_5_USSB_07_2,26.418,2309,9,93.01,26.368,26.313,0.105
135,Cpd 135: 26.369,42559,93.01,PDS_Sample_5_USSB_07_2,26.46,2309,8,93.01,26.369,26.311,0.149
136,Cpd 136: 26.407,45788,85.1,PDS_Sample_5_USSB_07_2,26.448,3613,15,85.1,26.407,26.351,0.097
137,Cpd 137: 26.810,65020,85.1,PDS_Sample_5_USSB_07_2,26.853,3914,10,85.1,26.81,26.777,0.076
138,Cpd 138: 26.916,70545,94.99,PDS_Sample_5_USSB_07_2,26.977,4487,10,94.99,26.916,26.708,0.269
139,Cpd 139: 26.939,187456,81,PDS_Sample_5_USSB_07_2,26.979,5695,12,81,26.939,26.908,0.071
140,Cpd 140: 26.954,116979,81,PDS_Sample_5_USSB_07_2,27.002,5695,13,81,26.954,26.916,0.086
141,Cpd 141: 26.980,201127,71.1,PDS_Sample_5_USSB_07_2,27.061,10266,20,71.1,26.98,26.887,0.174
142,Cpd 142: 27.286,68091,73.85,PDS_Sample_5_USSB_07_2,27.342,4238,15,73.85,27.286,27.225,0.116
143,Cpd 143: 27.467,313380,69.06,PDS_Sample_5_USSB_07_2,27.533,16233,25,69.06,27.467,27.407,0.126
144,Cpd 144: 27.557,232768,71.1,PDS_Sample_5_USSB_07_2,27.634,12162,17,71.1,27.557,27.5,0.134
145,Cpd 145: 27.694,319283,96.99,PDS_Sample_5_USSB_07_2,27.76,9143,34,96.99,27.694,27.622,0.137
146,Cpd 146: 27.844,320837,69.06,PDS_Sample_5_USSB_07_2,27.899,13486,22,69.06,27.844,27.763,0.136
147,Cpd 147: 27.955,59545,111.06,PDS_Sample_5_USSB_07_2,27.985,7095,9,111.06,27.955,27.903,0.082
148,Cpd 148: 27.974,254494,69.06,PDS_Sample_5_USSB_07_2,28.054,13730,20,69.06,27.974,27.912,0.141
149,Cpd 149: 27.986,266551,69.06,PDS_Sample_5_USSB_07_2,28.046,13730,23,69.06,27.986,27.92,0.126
150,Cpd 150: 28.111,179451,81,PDS_Sample_5_USSB_07_2,28.147,7839,9,81,28.111,28.059,0.088
151,Cpd 151: 28.174,63156,69.06,PDS_Sample_5_USSB_07_2,28.224,6213,10,69.06,28.174,28.078,0.145
152,Cpd 152: 28.200,54228,135.03,PDS_Sample_5_USSB_07_2,28.216,5369,15,135.03,28.2,28.183,0.032
153,Cpd 153: 28.267,89095,57.1,PDS_Sample_5_USSB_07_2,28.3,6251,10,57.1,28.267,28.237,0.063
154,Cpd 154: 28.297,55819,71.1,PDS_Sample_5_USSB_07_2,28.338,5400,7,71.1,28.297,28.248,0.09
155,Cpd 155: 28.459,231697,57.1,PDS_Sample_5_USSB_07_2,28.674,7621,25,57.1,28.459,28.395,0.279
156,Cpd 156: 28.548,180611,69.06,PDS_Sample_5_USSB_07_2,28.643,12708,20,69.06,28.548,28.504,0.139
157,Cpd 157: 28.562,404251,69.06,PDS_Sample_5_USSB_07_2,28.626,12708,24,69.06,28.562,28.489,0.137
158,Cpd 158: 28.753,83450,69.06,PDS_Sample_5_USSB_07_2,28.794,5641,14,69.06,28.753,28.714,0.08
159,Cpd 159: 29.435,107039,57.1,PDS_Sample_5_USSB_07_2,29.515,4628,16,57.1,29.435,29.367,0.149
160,Cpd 160: 29.769,149823,57.1,PDS_Sample_5_USSB_07_2,29.775,8587,13,57.1,29.769,29.75,0.025
161,Cpd 161: 29.800,57210,124.97,PDS_Sample_5_USSB_07_2,29.88,8153,6,124.97,29.8,29.729,0.151
