Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
44,Cpd 44: 17.692,455093,71.08,PBBC_Sample_3_USE_14_3,17.739,44186,30,71.08,17.692,17.654,0.086
45,Cpd 45: 17.752,301825,71.08,PBBC_Sample_3_USE_14_3,17.825,44501,17,71.08,17.752,17.724,0.101
46,Cpd 46: 17.791,107090,105.89,PBBC_Sample_3_USE_14_3,17.848,17085,12,105.89,17.791,17.753,0.095
47,Cpd 47: 18.081,132754,57.1,PBBC_Sample_3_USE_14_3,18.168,9860,23,57.1,18.081,18.019,0.148
48,Cpd 48: 18.192,97711,56.03,PBBC_Sample_3_USE_14_3,18.244,8053,23,56.03,18.192,18.139,0.105
49,Cpd 49: 18.457,133551,57.1,PBBC_Sample_3_USE_14_3,18.52,25212,15,57.1,18.457,18.423,0.097
50,Cpd 50: 18.653,694190,69.06,PBBC_Sample_3_USE_14_3,18.68,58548,33,69.06,18.653,18.611,0.069
51,Cpd 51: 18.703,710082,69.06,PBBC_Sample_3_USE_14_3,18.758,59321,33,69.06,18.703,18.676,0.082
52,Cpd 52: 18.772,94637,55.03,PBBC_Sample_3_USE_14_3,18.811,6888,18,55.03,18.772,18.71,0.101
53,Cpd 53: 18.831,69172,57.1,PBBC_Sample_3_USE_14_3,18.885,12609,12,57.1,18.831,18.798,0.088
54,Cpd 54: 18.918,41171,91.01,PBBC_Sample_3_USE_14_3,18.981,4039,13,91.01,18.918,18.853,0.128
55,Cpd 55: 19.191,147055,104.99,PBBC_Sample_3_USE_14_3,19.278,24997,14,104.99,19.191,19.135,0.143
56,Cpd 56: 19.332,225583,57.1,PBBC_Sample_3_USE_14_3,19.381,18048,26,57.1,19.332,19.27,0.11
57,Cpd 57: 19.546,48889,123.97,PBBC_Sample_3_USE_14_3,19.615,4210,13,123.97,19.546,19.47,0.145
58,Cpd 58: 19.576,62210,58.94,PBBC_Sample_3_USE_14_3,19.834,5976,17,58.94,19.576,19.529,0.305
59,Cpd 59: 19.834,49880,58.94,PBBC_Sample_3_USE_14_3,19.927,6140,15,58.94,19.834,19.741,0.187
60,Cpd 60: 19.911,96635,55.03,PBBC_Sample_3_USE_14_3,19.944,6805,21,55.03,19.911,19.868,0.076
61,Cpd 61: 19.960,75661,57.1,PBBC_Sample_3_USE_14_3,20.013,13416,15,57.1,19.96,19.887,0.126
62,Cpd 62: 20.126,76012,43.03,PBBC_Sample_3_USE_14_3,20.226,4513,17,43.03,20.126,20.04,0.187
63,Cpd 63: 20.235,43003,102.85,PBBC_Sample_3_USE_14_3,20.32,7398,10,102.85,20.235,20.171,0.149
64,Cpd 64: 20.360,127071,57.1,PBBC_Sample_3_USE_14_3,20.489,9842,17,57.1,20.36,20.289,0.2
65,Cpd 65: 20.449,159771,71.08,PBBC_Sample_3_USE_14_3,20.512,13676,24,71.08,20.449,20.373,0.139
66,Cpd 66: 20.523,59285,71.08,PBBC_Sample_3_USE_14_3,20.621,7931,14,71.08,20.523,20.485,0.135
67,Cpd 67: 20.572,106304,104.99,PBBC_Sample_3_USE_14_3,20.691,13253,9,104.99,20.572,20.518,0.173
68,Cpd 68: 20.733,63751,57.1,PBBC_Sample_3_USE_14_3,20.771,4646,17,57.1,20.733,20.67,0.101
69,Cpd 69: 20.803,203197,85.08,PBBC_Sample_3_USE_14_3,20.859,16124,30,85.08,20.803,20.754,0.105
70,Cpd 70: 20.949,278448,56.03,PBBC_Sample_3_USE_14_3,21.038,18508,37,56.03,20.949,20.87,0.168
71,Cpd 71: 21.007,264500,42.03,PBBC_Sample_3_USE_14_3,21.072,16206,35,42.03,21.007,20.958,0.114
72,Cpd 72: 21.121,1118676,69.06,PBBC_Sample_3_USE_14_3,21.164,97036,34,69.06,21.121,21.082,0.082
73,Cpd 73: 21.205,1004743,69.06,PBBC_Sample_3_USE_14_3,21.252,79717,35,69.06,21.205,21.162,0.09
74,Cpd 74: 21.291,1172856,69.06,PBBC_Sample_3_USE_14_3,21.362,85076,34,69.06,21.291,21.234,0.128
75,Cpd 75: 21.482,69890,57.1,PBBC_Sample_3_USE_14_3,21.534,7116,18,57.1,21.482,21.419,0.114
76,Cpd 76: 21.745,150112,113,PBBC_Sample_3_USE_14_3,21.823,16226,14,113,21.745,21.713,0.111
77,Cpd 77: 21.825,56942,71.96,PBBC_Sample_3_USE_14_3,21.873,14893,11,71.96,21.825,21.762,0.111
78,Cpd 78: 21.915,316953,83.1,PBBC_Sample_3_USE_14_3,21.989,18613,29,83.1,21.915,21.871,0.118
79,Cpd 79: 21.950,255173,57.1,PBBC_Sample_3_USE_14_3,22.006,37369,25,57.1,21.95,21.917,0.09
80,Cpd 80: 22.129,40684,124.99,PBBC_Sample_3_USE_14_3,22.216,4626,13,124.99,22.129,22.096,0.12
81,Cpd 81: 22.244,160604,87.95,PBBC_Sample_3_USE_14_3,22.287,22978,25,87.95,22.244,22.208,0.078
82,Cpd 82: 22.374,47385,85.08,PBBC_Sample_3_USE_14_3,22.416,9450,13,85.08,22.374,22.323,0.093
83,Cpd 83: 22.418,103343,57.1,PBBC_Sample_3_USE_14_3,22.462,7623,22,57.1,22.418,22.384,0.078
84,Cpd 84: 22.590,131249,85.08,PBBC_Sample_3_USE_14_3,22.596,11821,18,85.08,22.59,22.571,0.025
85,Cpd 85: 22.633,74927,71.08,PBBC_Sample_3_USE_14_3,22.653,8051,14,71.08,22.633,22.615,0.038
86,Cpd 86: 22.696,63349,71.08,PBBC_Sample_3_USE_14_3,22.706,9377,16,71.08,22.696,22.685,0.021
87,Cpd 87: 22.828,215665,83.1,PBBC_Sample_3_USE_14_3,22.834,10933,25,83.1,22.828,22.811,0.023
88,Cpd 88: 22.839,315510,57.1,PBBC_Sample_3_USE_14_3,22.845,30485,25,57.1,22.839,22.828,0.017
89,Cpd 89: 22.954,39284,58.02,PBBC_Sample_3_USE_14_3,23.036,18270,5,58.02,22.954,22.922,0.114
90,Cpd 90: 22.996,166874,69.06,PBBC_Sample_3_USE_14_3,23,7517,26,69.06,22.996,22.992,0.008
91,Cpd 91: 23.027,66061,199.99,PBBC_Sample_3_USE_14_3,23.042,9063,17,199.99,23.027,23.015,0.027
92,Cpd 92: 23.132,358456,69.06,PBBC_Sample_3_USE_14_3,23.175,24466,35,69.06,23.132,23.082,0.093
93,Cpd 93: 23.213,529528,71.08,PBBC_Sample_3_USE_14_3,23.269,32780,43,71.08,23.213,23.173,0.095
94,Cpd 94: 23.282,239708,69.06,PBBC_Sample_3_USE_14_3,23.286,14089,27,69.06,23.282,23.276,0.01
95,Cpd 95: 23.361,384511,69.06,PBBC_Sample_3_USE_14_3,23.414,28053,31,69.06,23.361,23.318,0.095
96,Cpd 96: 23.448,236705,69.06,PBBC_Sample_3_USE_14_3,23.524,16359,30,69.06,23.448,23.416,0.109
97,Cpd 97: 23.567,860216,190.89,PBBC_Sample_3_USE_14_3,23.616,263171,20,190.89,23.567,23.532,0.084
98,Cpd 98: 23.670,308910,97.1,PBBC_Sample_3_USE_14_3,23.746,19198,27,97.1,23.67,23.605,0.141
99,Cpd 99: 23.694,254906,57.1,PBBC_Sample_3_USE_14_3,23.74,34996,20,57.1,23.694,23.641,0.099
100,Cpd 100: 24.119,222450,71.08,PBBC_Sample_3_USE_14_3,24.166,56254,22,71.08,24.119,24.078,0.088
101,Cpd 101: 24.185,136128,81.99,PBBC_Sample_3_USE_14_3,24.227,7196,32,81.99,24.185,24.122,0.105
102,Cpd 102: 24.259,64370,97.1,PBBC_Sample_3_USE_14_3,24.292,3250,17,97.1,24.259,24.215,0.076
103,Cpd 103: 24.345,40294,149,PBBC_Sample_3_USE_14_3,24.395,4532,11,149,24.345,24.307,0.088
104,Cpd 104: 24.406,69331,216.93,PBBC_Sample_3_USE_14_3,24.456,12749,17,216.93,24.406,24.372,0.084
105,Cpd 105: 24.504,171961,57.1,PBBC_Sample_3_USE_14_3,24.55,10850,25,57.1,24.504,24.468,0.082
106,Cpd 106: 24.658,112643,85.08,PBBC_Sample_3_USE_14_3,24.697,8499,19,85.08,24.658,24.59,0.107
107,Cpd 107: 24.710,275128,55.03,PBBC_Sample_3_USE_14_3,24.788,19569,32,55.03,24.71,24.66,0.128
108,Cpd 108: 24.835,225237,91.94,PBBC_Sample_3_USE_14_3,24.886,33658,26,91.94,24.835,24.792,0.094
109,Cpd 109: 24.875,81037,104.99,PBBC_Sample_3_USE_14_3,24.933,4776,16,104.99,24.875,24.836,0.097
110,Cpd 110: 24.975,530091,69.06,PBBC_Sample_3_USE_14_3,25.019,33850,34,69.06,24.975,24.916,0.103
111,Cpd 111: 25.050,350347,69.06,PBBC_Sample_3_USE_14_3,25.09,18668,34,69.06,25.05,25.008,0.082
112,Cpd 112: 25.101,439947,81.99,PBBC_Sample_3_USE_14_3,25.172,19126,35,81.99,25.101,25.054,0.118
113,Cpd 113: 25.132,235327,69.06,PBBC_Sample_3_USE_14_3,25.176,20117,15,69.06,25.132,25.077,0.099
114,Cpd 114: 25.201,76682,109.99,PBBC_Sample_3_USE_14_3,25.269,8088,14,109.99,25.201,25.162,0.107
115,Cpd 115: 25.236,999571,69.06,PBBC_Sample_3_USE_14_3,25.281,51946,39,69.06,25.236,25.17,0.111
116,Cpd 116: 25.322,229128,69.06,PBBC_Sample_3_USE_14_3,25.371,15660,26,69.06,25.322,25.285,0.086
117,Cpd 117: 25.447,247088,69.06,PBBC_Sample_3_USE_14_3,25.5,10966,28,69.06,25.447,25.394,0.107
118,Cpd 118: 25.487,82690,91.01,PBBC_Sample_3_USE_14_3,25.541,16325,13,91.01,25.487,25.437,0.103
119,Cpd 119: 25.560,422707,69.06,PBBC_Sample_3_USE_14_3,25.632,23719,35,69.06,25.56,25.493,0.139
120,Cpd 120: 25.675,84418,193.93,PBBC_Sample_3_USE_14_3,25.739,5749,19,193.93,25.675,25.623,0.117
121,Cpd 121: 25.747,107493,55.03,PBBC_Sample_3_USE_14_3,25.785,4809,23,55.03,25.747,25.705,0.08
122,Cpd 122: 25.752,175718,99.1,PBBC_Sample_3_USE_14_3,25.825,12493,32,99.1,25.752,25.705,0.12
123,Cpd 123: 26.183,610963,81.99,PBBC_Sample_3_USE_14_3,26.243,26160,44,81.99,26.183,26.131,0.113
124,Cpd 124: 26.318,1907764,97.1,PBBC_Sample_3_USE_14_3,26.396,71399,63,97.1,26.318,26.266,0.13
125,Cpd 125: 26.507,196986,43.03,PBBC_Sample_3_USE_14_3,26.572,6980,38,43.03,26.507,26.43,0.141
126,Cpd 126: 26.949,97100,243.04,PBBC_Sample_3_USE_14_3,27.013,12761,13,243.04,26.949,26.885,0.128
127,Cpd 127: 26.982,88833,71.08,PBBC_Sample_3_USE_14_3,27.03,5885,9,71.08,26.982,26.936,0.094
128,Cpd 128: 27.236,120710,149,PBBC_Sample_3_USE_14_3,27.339,32768,9,149,27.236,27.175,0.164
129,Cpd 129: 27.269,642901,58.02,PBBC_Sample_3_USE_14_3,27.362,43447,45,58.02,27.269,27.211,0.151
130,Cpd 130: 27.463,112799,69.06,PBBC_Sample_3_USE_14_3,27.553,7641,16,69.06,27.463,27.417,0.136
131,Cpd 131: 27.520,323811,81.99,PBBC_Sample_3_USE_14_3,27.608,9821,26,81.99,27.52,27.431,0.178
132,Cpd 132: 27.576,59344,69.06,PBBC_Sample_3_USE_14_3,27.631,6040,11,69.06,27.576,27.543,0.088
133,Cpd 133: 27.698,594021,97.1,PBBC_Sample_3_USE_14_3,27.78,16063,43,97.1,27.698,27.639,0.141
134,Cpd 134: 27.839,159637,69.06,PBBC_Sample_3_USE_14_3,27.883,7325,22,69.06,27.839,27.786,0.097
135,Cpd 135: 27.949,90306,199.99,PBBC_Sample_3_USE_14_3,27.975,10154,7,199.99,27.949,27.908,0.067
136,Cpd 136: 27.971,196930,199.99,PBBC_Sample_3_USE_14_3,27.994,12507,25,199.99,27.971,27.939,0.055
137,Cpd 137: 27.989,247633,199.99,PBBC_Sample_3_USE_14_3,27.996,13317,19,199.99,27.989,27.973,0.023
138,Cpd 138: 28.001,258987,199.99,PBBC_Sample_3_USE_14_3,28.011,14781,11,199.99,28.001,27.996,0.015
139,Cpd 139: 28.007,105273,199.99,PBBC_Sample_3_USE_14_3,28.114,14781,8,199.99,28.007,27.994,0.12
140,Cpd 140: 28.084,58035,272.04,PBBC_Sample_3_USE_14_3,28.114,8222,10,272.04,28.084,28.074,0.04
141,Cpd 141: 28.206,45709,69.06,PBBC_Sample_3_USE_14_3,28.279,5123,13,69.06,28.206,28.166,0.113
142,Cpd 142: 28.272,69574,57.1,PBBC_Sample_3_USE_14_3,28.275,6339,10,57.1,28.272,28.258,0.017
143,Cpd 143: 28.295,83663,57.1,PBBC_Sample_3_USE_14_3,28.38,6339,9,57.1,28.295,28.242,0.137
144,Cpd 144: 28.456,2043540,73,PBBC_Sample_3_USE_14_3,28.659,44173,70,73,28.456,28.387,0.271
145,Cpd 145: 28.521,130609,99.1,PBBC_Sample_3_USE_14_3,28.59,7584,12,99.1,28.521,28.481,0.109
146,Cpd 146: 28.556,48533,111.08,PBBC_Sample_3_USE_14_3,28.62,3587,17,111.08,28.556,28.504,0.116
147,Cpd 147: 28.738,96157,149,PBBC_Sample_3_USE_14_3,28.821,23307,8,149,28.738,28.664,0.157
148,Cpd 148: 29.187,73225,57.1,PBBC_Sample_3_USE_14_3,29.254,6448,10,57.1,29.187,29.134,0.12
149,Cpd 149: 29.203,214394,81.99,PBBC_Sample_3_USE_14_3,29.264,8393,21,81.99,29.203,29.124,0.139
150,Cpd 150: 29.446,2059028,97.1,PBBC_Sample_3_USE_14_3,29.567,44038,65,97.1,29.446,29.357,0.21
151,Cpd 151: 29.762,94971,272.04,PBBC_Sample_3_USE_14_3,29.795,7569,23,272.04,29.762,29.743,0.052
152,Cpd 152: 29.815,103647,199.99,PBBC_Sample_3_USE_14_3,29.831,13380,7,199.99,29.815,29.762,0.069
153,Cpd 153: 29.859,41761,199.99,PBBC_Sample_3_USE_14_3,29.882,15003,4,199.99,29.859,29.833,0.05
154,Cpd 154: 29.887,45147,199.99,PBBC_Sample_3_USE_14_3,29.907,16093,6,199.99,29.887,29.863,0.044
155,Cpd 155: 29.919,74774,199.99,PBBC_Sample_3_USE_14_3,29.953,17492,5,199.99,29.919,29.894,0.059
