Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
16,Cpd 16: 4.695,188139,57.06,Balloons_Sample_18_USSB_14_3,4.795,13196,10,57.06,4.695,4.627,0.167
17,Cpd 17: 5.554,106711,43.01,Balloons_Sample_18_USSB_14_3,5.729,8473,13,43.01,5.554,5.078,0.651
18,Cpd 18: 6.104,191588,132,Balloons_Sample_18_USSB_14_3,6.252,19267,11,132,6.104,6.014,0.238
19,Cpd 19: 8.341,186302,77.86,Balloons_Sample_18_USSB_14_3,8.457,8169,7,77.86,8.341,8.249,0.207
20,Cpd 20: 9.158,61132,58,Balloons_Sample_18_USSB_14_3,9.383,4317,5,58,9.158,9.056,0.327
21,Cpd 21: 10.056,1244281,43.01,Balloons_Sample_18_USSB_14_3,10.089,44466,5,43.01,10.056,10.051,0.038
22,Cpd 22: 10.593,406262,44.96,Balloons_Sample_18_USSB_14_3,10.762,59833,8,44.96,10.593,10.532,0.23
23,Cpd 23: 10.853,2303229,55.98,Balloons_Sample_18_USSB_14_3,11.025,201977,12,55.98,10.853,10.76,0.264
24,Cpd 24: 11.306,229026,43.01,Balloons_Sample_18_USSB_14_3,11.493,46443,6,43.01,11.306,11.263,0.23
25,Cpd 25: 11.629,49220,44,Balloons_Sample_18_USSB_14_3,11.693,5919,6,44,11.629,11.563,0.129
26,Cpd 26: 13.434,3832684,98.1,Balloons_Sample_18_USSB_14_3,13.545,804657,11,98.1,13.434,13.384,0.162
27,Cpd 27: 13.543,113159,90.97,Balloons_Sample_18_USSB_14_3,13.616,22478,11,90.97,13.543,13.49,0.126
28,Cpd 28: 13.716,323488,43.01,Balloons_Sample_18_USSB_14_3,13.816,54002,13,43.01,13.716,13.682,0.133
29,Cpd 29: 13.770,118028,70.03,Balloons_Sample_18_USSB_14_3,13.804,15811,12,70.03,13.77,13.73,0.074
30,Cpd 30: 13.818,54314,55.01,Balloons_Sample_18_USSB_14_3,13.941,4218,12,55.01,13.818,13.791,0.15
31,Cpd 31: 13.974,99042,43.01,Balloons_Sample_18_USSB_14_3,14.05,9537,13,43.01,13.974,13.924,0.126
32,Cpd 32: 14.371,61745,83.98,Balloons_Sample_18_USSB_14_3,14.501,7689,11,83.98,14.371,14.335,0.166
33,Cpd 33: 14.435,58303,207,Balloons_Sample_18_USSB_14_3,14.504,12770,9,207,14.435,14.36,0.145
34,Cpd 34: 14.495,95792,41.95,Balloons_Sample_18_USSB_14_3,14.541,12525,10,41.95,14.495,14.455,0.086
35,Cpd 35: 14.558,295166,44.96,Balloons_Sample_18_USSB_14_3,14.649,52669,13,44.96,14.558,14.514,0.135
36,Cpd 36: 14.639,451396,44.96,Balloons_Sample_18_USSB_14_3,14.733,172445,8,44.96,14.639,14.603,0.129
37,Cpd 37: 14.755,1109347,55.01,Balloons_Sample_18_USSB_14_3,14.845,214637,12,55.01,14.755,14.697,0.148
38,Cpd 38: 15.068,90415,83.98,Balloons_Sample_18_USSB_14_3,15.184,18678,6,83.98,15.068,15.035,0.148
39,Cpd 39: 15.126,133333,41.95,Balloons_Sample_18_USSB_14_3,15.174,14964,12,41.95,15.126,15.081,0.093
40,Cpd 40: 15.202,195212,43.01,Balloons_Sample_18_USSB_14_3,15.258,55365,10,43.01,15.202,15.161,0.097
41,Cpd 41: 15.337,51203,95,Balloons_Sample_18_USSB_14_3,15.395,6411,8,95,15.337,15.3,0.095
42,Cpd 42: 15.605,72176,58,Balloons_Sample_18_USSB_14_3,15.678,7872,10,58,15.605,15.526,0.152
43,Cpd 43: 15.780,247449,95,Balloons_Sample_18_USSB_14_3,15.872,39747,14,95,15.78,15.743,0.129
44,Cpd 44: 15.938,92176,43.01,Balloons_Sample_18_USSB_14_3,15.99,16033,15,43.01,15.938,15.897,0.093
45,Cpd 45: 16.030,70734,57.06,Balloons_Sample_18_USSB_14_3,16.106,9039,14,57.06,16.03,15.964,0.143
46,Cpd 46: 16.304,97576,98.1,Balloons_Sample_18_USSB_14_3,16.375,12272,14,98.1,16.304,16.27,0.105
47,Cpd 47: 16.342,83309,104,Balloons_Sample_18_USSB_14_3,16.401,8577,15,104,16.342,16.276,0.126
48,Cpd 48: 16.472,59920,43.01,Balloons_Sample_18_USSB_14_3,16.538,7394,8,43.01,16.472,16.378,0.16
49,Cpd 49: 16.778,56519,55.01,Balloons_Sample_18_USSB_14_3,16.82,6445,12,55.01,16.778,16.689,0.131
50,Cpd 50: 16.937,91199,55.98,Balloons_Sample_18_USSB_14_3,16.999,11255,12,55.98,16.937,16.902,0.097
51,Cpd 51: 17.334,140546,98.1,Balloons_Sample_18_USSB_14_3,17.41,25880,14,98.1,17.334,17.302,0.108
52,Cpd 52: 17.498,139059,58.94,Balloons_Sample_18_USSB_14_3,17.553,16007,21,58.94,17.498,17.456,0.097
53,Cpd 53: 17.690,144584,55.01,Balloons_Sample_18_USSB_14_3,17.781,41902,8,55.01,17.69,17.656,0.126
54,Cpd 54: 17.791,44672,104.89,Balloons_Sample_18_USSB_14_3,17.834,7176,7,104.89,17.791,17.751,0.084
55,Cpd 55: 17.985,360376,66.99,Balloons_Sample_18_USSB_14_3,18.048,62383,23,66.99,17.985,17.945,0.103
56,Cpd 56: 18.056,169680,67.95,Balloons_Sample_18_USSB_14_3,18.128,33205,15,67.95,18.056,18.023,0.105
57,Cpd 57: 18.227,418465,44.96,Balloons_Sample_18_USSB_14_3,18.308,138715,8,44.96,18.227,18.192,0.116
58,Cpd 58: 18.278,45522,92.89,Balloons_Sample_18_USSB_14_3,18.316,8044,10,92.89,18.278,18.236,0.08
59,Cpd 59: 18.457,152214,57.06,Balloons_Sample_18_USSB_14_3,18.522,28922,16,57.06,18.457,18.425,0.097
60,Cpd 60: 18.632,110684,93.95,Balloons_Sample_18_USSB_14_3,18.737,19868,14,93.95,18.632,18.6,0.137
61,Cpd 61: 18.795,133539,44.96,Balloons_Sample_18_USSB_14_3,18.851,13764,15,44.96,18.795,18.729,0.122
62,Cpd 62: 19.033,521537,79.01,Balloons_Sample_18_USSB_14_3,19.108,87912,25,79.01,19.033,18.996,0.112
63,Cpd 63: 19.104,83611,58.94,Balloons_Sample_18_USSB_14_3,19.133,18705,15,58.94,19.104,19.064,0.069
64,Cpd 64: 19.252,45708,79.01,Balloons_Sample_18_USSB_14_3,19.3,6290,11,79.01,19.252,19.224,0.076
65,Cpd 65: 19.331,181312,57.06,Balloons_Sample_18_USSB_14_3,19.441,13031,30,57.06,19.331,19.272,0.169
66,Cpd 66: 19.573,61646,95,Balloons_Sample_18_USSB_14_3,19.71,4600,16,95,19.573,19.479,0.23
67,Cpd 67: 19.818,55120,137,Balloons_Sample_18_USSB_14_3,19.883,4623,16,137,19.818,19.647,0.236
68,Cpd 68: 19.910,86065,58.94,Balloons_Sample_18_USSB_14_3,19.984,6710,20,58.94,19.91,19.853,0.131
69,Cpd 69: 19.959,81265,57.06,Balloons_Sample_18_USSB_14_3,20.016,11078,15,57.06,19.959,19.887,0.13
70,Cpd 70: 20.058,121513,44,Balloons_Sample_18_USSB_14_3,20.129,24017,12,44,20.058,20.022,0.107
71,Cpd 71: 20.115,67025,98.1,Balloons_Sample_18_USSB_14_3,20.148,6131,15,98.1,20.115,20.075,0.072
72,Cpd 72: 20.184,633147,146.93,Balloons_Sample_18_USSB_14_3,20.3,51730,39,146.93,20.184,20.142,0.158
73,Cpd 73: 20.362,366626,120.89,Balloons_Sample_18_USSB_14_3,20.453,36241,31,120.89,20.362,20.308,0.145
74,Cpd 74: 20.571,67053,104.89,Balloons_Sample_18_USSB_14_3,20.655,9239,9,104.89,20.571,20.523,0.131
75,Cpd 75: 20.949,77024,69.01,Balloons_Sample_18_USSB_14_3,21.03,4835,19,69.01,20.949,20.906,0.124
76,Cpd 76: 21.021,69383,93.95,Balloons_Sample_18_USSB_14_3,21.083,9525,13,93.95,21.021,20.971,0.112
77,Cpd 77: 21.215,89842,69.01,Balloons_Sample_18_USSB_14_3,21.278,14991,20,69.01,21.215,21.159,0.118
78,Cpd 78: 21.485,52562,85.07,Balloons_Sample_18_USSB_14_3,21.55,5898,17,85.07,21.485,21.403,0.147
79,Cpd 79: 21.916,94950,83.03,Balloons_Sample_18_USSB_14_3,21.977,6404,21,83.03,21.916,21.866,0.111
80,Cpd 80: 22.005,80731,132,Balloons_Sample_18_USSB_14_3,22.068,9694,15,132,22.005,21.939,0.13
81,Cpd 81: 22.243,126034,112,Balloons_Sample_18_USSB_14_3,22.289,14086,17,112,22.243,22.204,0.086
82,Cpd 82: 22.421,2397260,104,Balloons_Sample_18_USSB_14_3,22.511,513725,13,104,22.421,22.383,0.128
83,Cpd 83: 22.849,97634,57.06,Balloons_Sample_18_USSB_14_3,22.892,13355,15,57.06,22.849,22.795,0.097
84,Cpd 84: 22.995,79027,55.01,Balloons_Sample_18_USSB_14_3,23.043,5702,17,55.01,22.995,22.942,0.101
85,Cpd 85: 23.090,106969,104.89,Balloons_Sample_18_USSB_14_3,23.168,23781,13,104.89,23.09,23.058,0.111
86,Cpd 86: 23.167,77468,118.02,Balloons_Sample_18_USSB_14_3,23.23,14977,9,118.02,23.167,23.13,0.099
87,Cpd 87: 23.567,1104362,190.9,Balloons_Sample_18_USSB_14_3,23.638,329008,22,190.9,23.567,23.533,0.105
88,Cpd 88: 23.669,133136,83.03,Balloons_Sample_18_USSB_14_3,23.72,9075,21,83.03,23.669,23.624,0.095
89,Cpd 89: 23.694,156549,57.06,Balloons_Sample_18_USSB_14_3,23.748,20038,19,57.06,23.694,23.642,0.107
90,Cpd 90: 23.980,70549,125.95,Balloons_Sample_18_USSB_14_3,24.056,17731,9,125.95,23.98,23.943,0.113
91,Cpd 91: 24.042,647312,112.99,Balloons_Sample_18_USSB_14_3,24.111,153535,17,112.99,24.042,24.01,0.101
92,Cpd 92: 24.118,177849,71.1,Balloons_Sample_18_USSB_14_3,24.199,41519,23,71.1,24.118,24.078,0.12
93,Cpd 93: 24.179,170658,168.97,Balloons_Sample_18_USSB_14_3,24.225,33840,19,168.97,24.179,24.151,0.074
94,Cpd 94: 24.355,138925,156.9,Balloons_Sample_18_USSB_14_3,24.462,7673,15,156.9,24.355,24.267,0.195
95,Cpd 95: 24.385,203518,143.85,Balloons_Sample_18_USSB_14_3,24.468,42809,21,143.85,24.385,24.348,0.12
96,Cpd 96: 24.445,74359,112,Balloons_Sample_18_USSB_14_3,24.485,18350,14,112,24.445,24.409,0.076
97,Cpd 97: 24.502,54031,97.1,Balloons_Sample_18_USSB_14_3,24.563,4442,12,97.1,24.502,24.443,0.12
98,Cpd 98: 24.671,171995,110.01,Balloons_Sample_18_USSB_14_3,24.773,22436,22,110.01,24.671,24.63,0.143
99,Cpd 99: 24.706,249603,55.01,Balloons_Sample_18_USSB_14_3,24.809,9761,23,55.01,24.706,24.636,0.174
100,Cpd 100: 24.819,154362,57.06,Balloons_Sample_18_USSB_14_3,24.85,8595,18,57.06,24.819,24.79,0.059
101,Cpd 101: 24.845,86350,98.99,Balloons_Sample_18_USSB_14_3,24.893,7205,18,98.99,24.845,24.798,0.095
102,Cpd 102: 24.858,57239,98.99,Balloons_Sample_18_USSB_14_3,24.932,7205,11,98.99,24.858,24.83,0.101
103,Cpd 103: 24.871,57359,104.89,Balloons_Sample_18_USSB_14_3,24.932,6946,11,104.89,24.871,24.844,0.088
104,Cpd 104: 24.905,68439,57.06,Balloons_Sample_18_USSB_14_3,24.968,7242,12,57.06,24.905,24.846,0.122
105,Cpd 105: 25.078,74998,183,Balloons_Sample_18_USSB_14_3,25.122,11395,16,183,25.078,25.031,0.092
106,Cpd 106: 25.099,114123,172.85,Balloons_Sample_18_USSB_14_3,25.161,10939,22,172.85,25.099,25.056,0.105
107,Cpd 107: 25.438,83668,83.03,Balloons_Sample_18_USSB_14_3,25.493,4810,15,83.03,25.438,25.405,0.088
108,Cpd 108: 25.744,46666,200.92,Balloons_Sample_18_USSB_14_3,25.813,5821,11,200.92,25.744,25.691,0.122
109,Cpd 109: 25.795,474196,90.03,Balloons_Sample_18_USSB_14_3,25.878,43105,28,90.03,25.795,25.747,0.132
110,Cpd 110: 25.860,117741,104,Balloons_Sample_18_USSB_14_3,25.936,34669,11,104,25.86,25.815,0.12
111,Cpd 111: 25.903,72591,44,Balloons_Sample_18_USSB_14_3,25.943,6427,6,44,25.903,25.852,0.092
112,Cpd 112: 26.317,247633,97.1,Balloons_Sample_18_USSB_14_3,26.405,8851,32,97.1,26.317,26.26,0.145
113,Cpd 113: 26.363,603878,90.97,Balloons_Sample_18_USSB_14_3,26.445,71509,28,90.97,26.363,26.31,0.135
114,Cpd 114: 26.591,86721,57.06,Balloons_Sample_18_USSB_14_3,26.632,8251,13,57.06,26.591,26.543,0.09
115,Cpd 115: 26.835,154321,111.1,Balloons_Sample_18_USSB_14_3,26.896,9852,27,111.1,26.835,26.779,0.116
116,Cpd 116: 27.275,83489,73.85,Balloons_Sample_18_USSB_14_3,27.335,7038,13,73.85,27.275,27.224,0.111
117,Cpd 117: 27.382,88837,110.01,Balloons_Sample_18_USSB_14_3,27.438,9197,16,110.01,27.382,27.319,0.118
118,Cpd 118: 27.541,500446,123,Balloons_Sample_18_USSB_14_3,27.642,24733,53,123,27.541,27.478,0.164
119,Cpd 119: 27.696,44389,97.1,Balloons_Sample_18_USSB_14_3,27.739,2647,13,97.1,27.696,27.655,0.084
120,Cpd 120: 27.970,92857,43.01,Balloons_Sample_18_USSB_14_3,28.039,5265,16,43.01,27.97,27.896,0.143
121,Cpd 121: 27.984,123494,57.06,Balloons_Sample_18_USSB_14_3,28.096,11586,11,57.06,27.984,27.917,0.179
122,Cpd 122: 28.285,53460,57.06,Balloons_Sample_18_USSB_14_3,28.31,6598,10,57.06,28.285,28.261,0.05
123,Cpd 123: 28.311,68617,85.07,Balloons_Sample_18_USSB_14_3,28.367,5733,9,85.07,28.311,28.18,0.187
124,Cpd 124: 28.440,60919,55.01,Balloons_Sample_18_USSB_14_3,28.49,4932,12,55.01,28.44,28.362,0.128
125,Cpd 125: 28.458,312297,85.07,Balloons_Sample_18_USSB_14_3,28.513,8516,30,85.07,28.458,28.394,0.118
126,Cpd 126: 28.480,119335,85.07,Balloons_Sample_18_USSB_14_3,28.52,8516,14,85.07,28.48,28.442,0.078
127,Cpd 127: 28.517,59669,207,Balloons_Sample_18_USSB_14_3,28.539,4162,16,207,28.517,28.497,0.042
128,Cpd 128: 28.543,4285898,149,Balloons_Sample_18_USSB_14_3,28.64,337220,22,149,28.543,28.471,0.17
129,Cpd 129: 28.552,213727,51.95,Balloons_Sample_18_USSB_14_3,28.753,8433,24,51.95,28.552,28.476,0.277
130,Cpd 130: 28.596,43282,110.01,Balloons_Sample_18_USSB_14_3,28.652,4176,11,110.01,28.596,28.537,0.115
131,Cpd 131: 28.659,76389,231.84,Balloons_Sample_18_USSB_14_3,28.725,6520,13,231.84,28.659,28.593,0.132
132,Cpd 132: 28.672,135419,146.93,Balloons_Sample_18_USSB_14_3,28.747,6245,23,146.93,28.672,28.591,0.157
133,Cpd 133: 29.435,60385,97.1,Balloons_Sample_18_USSB_14_3,29.509,4266,9,97.1,29.435,29.389,0.12
134,Cpd 134: 29.467,74039,243.85,Balloons_Sample_18_USSB_14_3,29.501,2884,20,243.85,29.467,29.408,0.094
135,Cpd 135: 29.758,44122,55.01,Balloons_Sample_18_USSB_14_3,29.807,3071,8,55.01,29.758,29.685,0.122
136,Cpd 136: 29.791,184314,57.06,Balloons_Sample_18_USSB_14_3,29.866,11577,16,57.06,29.791,29.742,0.124
