Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
81,Cpd 81: 27.082,46985,71.06,Balloons_Sample_2_USE_08_2,27.192,5258,7,71.06,27.082,27.049,0.143
82,Cpd 82: 27.275,113355,57.94,Balloons_Sample_2_USE_08_2,27.351,7882,13,57.94,27.275,27.215,0.135
83,Cpd 83: 27.464,81555,69.02,Balloons_Sample_2_USE_08_2,27.507,7656,11,69.02,27.464,27.41,0.097
84,Cpd 84: 27.555,375913,85.06,Balloons_Sample_2_USE_08_2,27.637,19311,23,85.06,27.555,27.481,0.156
85,Cpd 85: 27.667,44653,85.06,Balloons_Sample_2_USE_08_2,27.71,6060,5,85.06,27.667,27.631,0.078
86,Cpd 86: 27.701,263022,96.99,Balloons_Sample_2_USE_08_2,27.763,9384,33,96.99,27.701,27.637,0.126
87,Cpd 87: 27.978,52919,57.06,Balloons_Sample_2_USE_08_2,28.007,5994,8,57.06,27.978,27.942,0.065
88,Cpd 88: 28.277,881183,57.06,Balloons_Sample_2_USE_08_2,28.404,24944,25,57.06,28.277,28.087,0.317
89,Cpd 89: 28.458,1659498,73,Balloons_Sample_2_USE_08_2,28.664,37120,69,73,28.458,28.389,0.275
90,Cpd 90: 28.753,69277,57.06,Balloons_Sample_2_USE_08_2,28.811,3679,15,57.06,28.753,28.698,0.113
91,Cpd 91: 29.449,197396,96.99,Balloons_Sample_2_USE_08_2,29.52,7388,25,96.99,29.449,29.398,0.122
92,Cpd 92: 29.771,53101,57.06,Balloons_Sample_2_USE_08_2,29.849,4418,6,57.06,29.771,29.736,0.113
93,Cpd 93: 29.798,68774,124.99,Balloons_Sample_2_USE_08_2,29.871,7395,7,124.99,29.798,29.715,0.156
94,Cpd 94: 29.799,46299,124.99,Balloons_Sample_2_USE_08_2,29.871,7395,6,124.99,29.799,29.715,0.156
