Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
16,Cpd 16: 13.772,114808,69.97,PBBC_Sample_4_USE_17_1,13.809,16758,12,69.97,13.772,13.724,0.086
17,Cpd 17: 14.435,62537,207,PBBC_Sample_4_USE_17_1,14.496,11879,9,207,14.435,14.378,0.118
18,Cpd 18: 14.719,60121,55.01,PBBC_Sample_4_USE_17_1,14.829,6459,9,55.01,14.719,14.631,0.198
19,Cpd 19: 15.780,134302,94.99,PBBC_Sample_4_USE_17_1,15.871,22311,11,94.99,15.78,15.742,0.129
20,Cpd 20: 15.935,52995,43.01,PBBC_Sample_4_USE_17_1,15.995,5341,12,43.01,15.935,15.902,0.093
21,Cpd 21: 16.305,70242,98.1,PBBC_Sample_4_USE_17_1,16.383,9854,10,98.1,16.305,16.267,0.116
22,Cpd 22: 16.341,142598,103.78,PBBC_Sample_4_USE_17_1,16.419,28204,14,103.78,16.341,16.28,0.139
23,Cpd 23: 17.483,53958,56.02,PBBC_Sample_4_USE_17_1,17.524,5063,13,56.02,17.483,17.441,0.084
24,Cpd 24: 17.690,129723,55.01,PBBC_Sample_4_USE_17_1,17.776,36621,8,55.01,17.69,17.654,0.122
25,Cpd 25: 18.457,486532,57.06,PBBC_Sample_4_USE_17_1,18.546,94260,21,57.06,18.457,18.423,0.124
26,Cpd 26: 18.632,67553,93.94,PBBC_Sample_4_USE_17_1,18.725,19350,7,93.94,18.632,18.6,0.126
27,Cpd 27: 18.771,64193,55.01,PBBC_Sample_4_USE_17_1,18.818,4237,15,55.01,18.771,18.706,0.112
28,Cpd 28: 19.332,115743,57.06,PBBC_Sample_4_USE_17_1,19.42,11109,24,57.06,19.332,19.292,0.128
29,Cpd 29: 19.656,57612,123.95,PBBC_Sample_4_USE_17_1,19.724,3528,16,123.95,19.656,19.49,0.234
30,Cpd 30: 19.911,64182,55.01,PBBC_Sample_4_USE_17_1,19.978,4845,16,55.01,19.911,19.854,0.124
31,Cpd 31: 19.958,68799,57.06,PBBC_Sample_4_USE_17_1,19.993,12978,12,57.06,19.958,19.932,0.061
32,Cpd 32: 20.948,61141,56.02,PBBC_Sample_4_USE_17_1,21.017,6667,13,56.02,20.948,20.891,0.126
33,Cpd 33: 21.104,52508,130.84,PBBC_Sample_4_USE_17_1,21.173,8724,10,130.84,21.104,21.07,0.103
34,Cpd 34: 21.913,95848,83,PBBC_Sample_4_USE_17_1,21.969,6874,21,83,21.913,21.859,0.11
35,Cpd 35: 21.949,401174,57.06,PBBC_Sample_4_USE_17_1,21.998,57303,29,57.06,21.949,21.893,0.105
36,Cpd 36: 22.261,48000,125,PBBC_Sample_4_USE_17_1,22.301,7406,11,125,22.261,22.205,0.095
37,Cpd 37: 22.287,49685,125,PBBC_Sample_4_USE_17_1,22.316,7406,12,125,22.287,22.228,0.088
38,Cpd 38: 22.338,618259,43.01,PBBC_Sample_4_USE_17_1,22.606,17161,21,43.01,22.338,22.072,0.534
39,Cpd 39: 22.360,2521321,97,PBBC_Sample_4_USE_17_1,22.59,33686,27,97,22.36,22.013,0.577
40,Cpd 40: 22.421,199148,103.78,PBBC_Sample_4_USE_17_1,22.506,11812,25,103.78,22.421,22.385,0.122
41,Cpd 41: 22.483,122164,71.06,PBBC_Sample_4_USE_17_1,22.583,10776,11,71.06,22.483,22.442,0.141
42,Cpd 42: 22.847,470322,57.06,PBBC_Sample_4_USE_17_1,22.899,58617,30,57.06,22.847,22.794,0.105
43,Cpd 43: 22.992,347346,69,PBBC_Sample_4_USE_17_1,23.076,21967,28,69,22.992,22.952,0.124
44,Cpd 44: 23.565,4665076,191.1,PBBC_Sample_4_USE_17_1,23.623,1478147,19,191.1,23.565,23.53,0.093
45,Cpd 45: 23.693,930506,57.06,PBBC_Sample_4_USE_17_1,23.755,114864,33,57.06,23.693,23.637,0.118
46,Cpd 46: 24.118,120241,71.06,PBBC_Sample_4_USE_17_1,24.167,32581,16,71.06,24.118,24.077,0.09
47,Cpd 47: 24.180,84879,90.88,PBBC_Sample_4_USE_17_1,24.228,6529,20,90.88,24.18,24.109,0.118
48,Cpd 48: 24.519,471012,57.06,PBBC_Sample_4_USE_17_1,24.567,53427,33,57.06,24.519,24.476,0.092
49,Cpd 49: 24.707,115406,55.01,PBBC_Sample_4_USE_17_1,24.796,7264,23,55.01,24.707,24.653,0.143
50,Cpd 50: 25.097,167347,57.06,PBBC_Sample_4_USE_17_1,25.157,9293,30,57.06,25.097,25.054,0.103
51,Cpd 51: 25.460,1166102,57.06,PBBC_Sample_4_USE_17_1,25.521,104917,39,57.06,25.46,25.412,0.109
52,Cpd 52: 26.182,64078,81.96,PBBC_Sample_4_USE_17_1,26.213,3423,16,81.96,26.182,26.139,0.074
53,Cpd 53: 26.316,113323,97,PBBC_Sample_4_USE_17_1,26.376,4814,18,97,26.316,26.246,0.13
54,Cpd 54: 26.592,276934,57.06,PBBC_Sample_4_USE_17_1,26.66,22207,26,57.06,26.592,26.523,0.137
55,Cpd 55: 26.887,375295,178.1,PBBC_Sample_4_USE_17_1,26.978,58076,17,178.1,26.887,26.824,0.155
56,Cpd 56: 27.511,141780,81.96,PBBC_Sample_4_USE_17_1,27.57,5319,21,81.96,27.511,27.442,0.128
57,Cpd 57: 27.701,77478,109.96,PBBC_Sample_4_USE_17_1,27.738,3862,17,109.96,27.701,27.635,0.103
58,Cpd 58: 27.995,1269016,57.06,PBBC_Sample_4_USE_17_1,28.077,76296,35,57.06,27.995,27.923,0.155
59,Cpd 59: 28.236,102508,85.1,PBBC_Sample_4_USE_17_1,28.27,7008,13,85.1,28.236,28.119,0.151
60,Cpd 60: 28.257,295417,57.06,PBBC_Sample_4_USE_17_1,28.379,11603,17,57.06,28.257,28.144,0.235
61,Cpd 61: 28.282,208248,43.01,PBBC_Sample_4_USE_17_1,28.373,8230,13,43.01,28.282,28.239,0.134
62,Cpd 62: 28.296,52323,106.88,PBBC_Sample_4_USE_17_1,28.325,3634,8,106.88,28.296,28.249,0.076
63,Cpd 63: 28.450,52146,85.1,PBBC_Sample_4_USE_17_1,28.47,2565,8,85.1,28.45,28.404,0.067
64,Cpd 64: 28.478,61054,71.06,PBBC_Sample_4_USE_17_1,28.528,4205,6,71.06,28.478,28.417,0.111
65,Cpd 65: 29.426,50436,280.25,PBBC_Sample_4_USE_17_1,29.493,4073,11,280.25,29.426,29.392,0.101
66,Cpd 66: 29.446,98053,280.25,PBBC_Sample_4_USE_17_1,29.521,4073,16,280.25,29.446,29.369,0.153
67,Cpd 67: 29.763,114143,57.06,PBBC_Sample_4_USE_17_1,29.85,15313,6,57.06,29.763,29.684,0.166
68,Cpd 68: 29.778,290162,57.06,PBBC_Sample_4_USE_17_1,29.857,15313,23,57.06,29.778,29.684,0.174
69,Cpd 69: 29.781,74647,85.1,PBBC_Sample_4_USE_17_1,29.857,9767,11,85.1,29.781,29.718,0.139
