Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
59,Cpd 59: 26.233,531680,151.96,FPW_Sample_3_USE_07_2,26.312,45394,33,151.96,26.233,26.178,0.134
60,Cpd 60: 26.978,215437,57.08,FPW_Sample_3_USE_07_2,27.064,12231,18,57.08,26.978,26.906,0.158
61,Cpd 61: 27.465,643231,69.1,FPW_Sample_3_USE_07_2,27.528,28750,35,69.1,27.465,27.394,0.134
62,Cpd 62: 27.583,254073,69.1,FPW_Sample_3_USE_07_2,27.629,18544,22,69.1,27.583,27.516,0.113
63,Cpd 63: 27.684,388001,69.1,FPW_Sample_3_USE_07_2,27.741,15796,27,69.1,27.684,27.623,0.118
64,Cpd 64: 27.690,212708,69.1,FPW_Sample_3_USE_07_2,27.747,15796,16,69.1,27.69,27.627,0.12
65,Cpd 65: 27.837,915494,69.1,FPW_Sample_3_USE_07_2,27.898,34007,38,69.1,27.837,27.757,0.141
66,Cpd 66: 27.975,788529,69.1,FPW_Sample_3_USE_07_2,28.058,25544,27,69.1,27.975,27.898,0.16
67,Cpd 67: 28.114,194925,104.02,FPW_Sample_3_USE_07_2,28.161,11860,12,104.02,28.114,28.076,0.086
68,Cpd 68: 28.194,319826,71.1,FPW_Sample_3_USE_07_2,28.247,15432,22,71.1,28.194,28.064,0.183
69,Cpd 69: 28.269,207209,71.1,FPW_Sample_3_USE_07_2,28.306,17850,19,71.1,28.269,28.215,0.092
70,Cpd 70: 28.556,384648,57.08,FPW_Sample_3_USE_07_2,28.715,13163,23,57.08,28.556,28.4,0.315
71,Cpd 71: 28.568,258496,71.1,FPW_Sample_3_USE_07_2,28.658,18292,12,71.1,28.568,28.494,0.164
72,Cpd 72: 28.673,157257,125.1,FPW_Sample_3_USE_07_2,28.734,7961,24,125.1,28.673,28.576,0.158
73,Cpd 73: 28.714,158762,312.2,FPW_Sample_3_USE_07_2,28.724,13411,23,312.2,28.714,28.631,0.094
74,Cpd 74: 28.750,2109837,207,FPW_Sample_3_USE_07_2,28.772,182983,18,207,28.75,28.692,0.08
75,Cpd 75: 28.769,7053504,117.1,FPW_Sample_3_USE_07_2,29.091,337760,24,117.1,28.769,28.522,0.569
76,Cpd 76: 28.780,14187409,91.06,FPW_Sample_3_USE_07_2,29.074,1051875,10,91.06,28.78,28.513,0.561
77,Cpd 77: 28.797,433411,195.1,FPW_Sample_3_USE_07_2,28.803,23600,23,195.1,28.797,28.778,0.025
78,Cpd 78: 28.804,175925,178.94,FPW_Sample_3_USE_07_2,28.938,23027,16,178.94,28.804,28.782,0.157
79,Cpd 79: 29.366,1087786,91.06,FPW_Sample_3_USE_07_2,29.387,43357,23,91.06,29.366,29.337,0.05
80,Cpd 80: 29.400,155760,128,FPW_Sample_3_USE_07_2,29.411,9149,19,128,29.4,29.379,0.032
81,Cpd 81: 29.412,187884,129,FPW_Sample_3_USE_07_2,29.446,19587,17,129,29.412,29.39,0.055
82,Cpd 82: 29.431,235606,128,FPW_Sample_3_USE_07_2,29.459,7805,37,128,29.431,29.425,0.034
