Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
27,Cpd 27: 20.999,347122,78.88,PC_Sample_5_USSB_29_2,21.081,12482,41,78.88,20.999,20.923,0.158
28,Cpd 28: 21.746,252110,55.01,PC_Sample_5_USSB_29_2,21.807,23274,27,55.01,21.746,21.708,0.099
29,Cpd 29: 21.914,286394,82.99,PC_Sample_5_USSB_29_2,21.973,16565,31,82.99,21.914,21.864,0.109
30,Cpd 30: 21.951,197928,57.1,PC_Sample_5_USSB_29_2,22.039,27915,28,57.1,21.951,21.915,0.124
31,Cpd 31: 22.244,121378,87.85,PC_Sample_5_USSB_29_2,22.289,16378,19,87.85,22.244,22.207,0.082
32,Cpd 32: 22.419,136290,70.99,PC_Sample_5_USSB_29_2,22.493,9968,22,70.99,22.419,22.377,0.116
33,Cpd 33: 22.873,313389,91.05,PC_Sample_5_USSB_29_2,22.922,27332,28,91.05,22.873,22.832,0.09
34,Cpd 34: 22.993,289166,68.99,PC_Sample_5_USSB_29_2,23.067,16255,29,68.99,22.993,22.933,0.133
35,Cpd 35: 23.669,249902,82.99,PC_Sample_5_USSB_29_2,23.723,15938,24,82.99,23.669,23.608,0.114
36,Cpd 36: 23.694,227256,57.1,PC_Sample_5_USSB_29_2,23.73,26548,23,57.1,23.694,23.642,0.088
37,Cpd 37: 24.119,137199,70.99,PC_Sample_5_USSB_29_2,24.184,32342,19,70.99,24.119,24.075,0.109
38,Cpd 38: 24.714,377273,97.04,PC_Sample_5_USSB_29_2,24.82,33382,34,97.04,24.714,24.671,0.149
39,Cpd 39: 24.834,1157925,92.1,PC_Sample_5_USSB_29_2,24.938,180908,20,92.1,24.834,24.795,0.143
40,Cpd 40: 25.201,162484,97.04,PC_Sample_5_USSB_29_2,25.255,9136,24,97.04,25.201,25.161,0.093
41,Cpd 41: 25.325,255197,104.1,PC_Sample_5_USSB_29_2,25.404,81113,12,104.1,25.325,25.283,0.12
42,Cpd 42: 25.487,2394847,91.05,PC_Sample_5_USSB_29_2,25.57,413496,27,91.05,25.487,25.44,0.13
43,Cpd 43: 25.604,131525,134.95,PC_Sample_5_USSB_29_2,25.682,36490,6,134.95,25.604,25.558,0.124
44,Cpd 44: 25.638,119503,107,PC_Sample_5_USSB_29_2,25.69,13949,11,107,25.638,25.573,0.116
45,Cpd 45: 25.755,125688,148.93,PC_Sample_5_USSB_29_2,25.802,8094,20,148.93,25.755,25.697,0.105
46,Cpd 46: 25.863,4697327,104.1,PC_Sample_5_USSB_29_2,25.961,1327163,15,104.1,25.863,25.81,0.151
47,Cpd 47: 26.106,119893,134.95,PC_Sample_5_USSB_29_2,26.182,34027,8,134.95,26.106,26.058,0.124
48,Cpd 48: 26.148,118603,130.07,PC_Sample_5_USSB_29_2,26.199,6454,17,130.07,26.148,26.089,0.111
49,Cpd 49: 26.319,1638131,97.04,PC_Sample_5_USSB_29_2,26.415,59653,61,97.04,26.319,26.26,0.155
50,Cpd 50: 26.477,202455,206.1,PC_Sample_5_USSB_29_2,26.537,13529,31,206.1,26.477,26.424,0.113
51,Cpd 51: 27.275,548998,57.95,PC_Sample_5_USSB_29_2,27.392,34222,39,57.95,27.275,27.212,0.179
52,Cpd 52: 27.699,779199,97.04,PC_Sample_5_USSB_29_2,27.794,24001,46,97.04,27.699,27.636,0.158
53,Cpd 53: 28.273,126824,57.1,PC_Sample_5_USSB_29_2,28.296,5718,9,57.1,28.273,28.243,0.053
54,Cpd 54: 28.460,2199170,72.99,PC_Sample_5_USSB_29_2,28.685,50578,61,72.99,28.46,28.388,0.298
55,Cpd 55: 29.443,1359308,97.04,PC_Sample_5_USSB_29_2,29.54,35559,51,97.04,29.443,29.361,0.179
