Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
39,Cpd 39: 17.018,102298,56.99,PC_Sample_1_USE_04_1,17.09,14746,14,56.99,17.018,16.972,0.118
40,Cpd 40: 17.233,84234,280.89,PC_Sample_1_USE_04_1,17.287,16033,13,280.89,17.233,17.185,0.103
41,Cpd 41: 17.484,129991,54.98,PC_Sample_1_USE_04_1,17.527,10077,20,54.98,17.484,17.445,0.082
42,Cpd 42: 17.559,71545,56.99,PC_Sample_1_USE_04_1,17.609,8266,12,56.99,17.559,17.512,0.097
43,Cpd 43: 17.696,576980,70.99,PC_Sample_1_USE_04_1,17.729,67131,23,70.99,17.696,17.655,0.074
44,Cpd 44: 17.753,505883,70.99,PC_Sample_1_USE_04_1,17.826,74788,17,70.99,17.753,17.723,0.103
45,Cpd 45: 17.792,43460,76.84,PC_Sample_1_USE_04_1,17.843,8385,6,76.84,17.792,17.754,0.089
46,Cpd 46: 18.083,78933,56.99,PC_Sample_1_USE_04_1,18.14,6295,16,56.99,18.083,18.018,0.122
47,Cpd 47: 18.192,68619,56.04,PC_Sample_1_USE_04_1,18.237,6020,18,56.04,18.192,18.155,0.082
48,Cpd 48: 18.328,50949,56.99,PC_Sample_1_USE_04_1,18.383,6022,11,56.99,18.328,18.29,0.093
49,Cpd 49: 18.460,127803,56.99,PC_Sample_1_USE_04_1,18.541,23468,16,56.99,18.46,18.425,0.116
50,Cpd 50: 18.655,904363,68.98,PC_Sample_1_USE_04_1,18.68,75491,33,68.98,18.655,18.614,0.067
51,Cpd 51: 18.704,987371,68.98,PC_Sample_1_USE_04_1,18.749,77494,35,68.98,18.704,18.678,0.07
52,Cpd 52: 18.773,135796,54.98,PC_Sample_1_USE_04_1,18.813,11088,20,54.98,18.773,18.739,0.074
53,Cpd 53: 18.831,64268,56.99,PC_Sample_1_USE_04_1,18.872,10939,9,56.99,18.831,18.794,0.078
54,Cpd 54: 18.869,57003,43.01,PC_Sample_1_USE_04_1,18.952,7051,10,43.01,18.869,18.813,0.139
55,Cpd 55: 19.335,144688,56.99,PC_Sample_1_USE_04_1,19.388,12501,21,56.99,19.335,19.27,0.118
56,Cpd 56: 19.913,128791,54.98,PC_Sample_1_USE_04_1,19.95,8959,21,54.98,19.913,19.873,0.076
57,Cpd 57: 19.962,81454,56.99,PC_Sample_1_USE_04_1,20.005,14015,12,56.99,19.962,19.929,0.076
58,Cpd 58: 20.357,95126,70.99,PC_Sample_1_USE_04_1,20.422,10856,14,70.99,20.357,20.307,0.114
59,Cpd 59: 20.450,212003,70.99,PC_Sample_1_USE_04_1,20.507,21067,24,70.99,20.45,20.408,0.099
60,Cpd 60: 20.527,90157,70.99,PC_Sample_1_USE_04_1,20.587,13126,14,70.99,20.527,20.486,0.101
