Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
21,Cpd 21: 9.496,112144,41,Balloons_Sample_10_USSB_12_1,9.604,3834,7,41,9.496,9.351,0.253
22,Cpd 22: 10.187,712857,43.01,Balloons_Sample_10_USSB_12_1,10.776,22821,5,43.01,10.187,10.065,0.711
23,Cpd 23: 10.867,63760,56.01,Balloons_Sample_10_USSB_12_1,11.046,7041,7,56.01,10.867,10.765,0.281
24,Cpd 24: 11.313,181195,43.01,Balloons_Sample_10_USSB_12_1,11.512,37162,5,43.01,11.313,11.274,0.238
25,Cpd 25: 11.632,240501,44,Balloons_Sample_10_USSB_12_1,11.824,20938,10,44,11.632,11.56,0.264
26,Cpd 26: 11.836,53191,69.01,Balloons_Sample_10_USSB_12_1,11.896,5865,7,69.01,11.836,11.776,0.12
27,Cpd 27: 12.116,40567,43.01,Balloons_Sample_10_USSB_12_1,12.222,5169,6,43.01,12.116,12.058,0.164
28,Cpd 28: 13.284,55291,44.95,Balloons_Sample_10_USSB_12_1,13.382,7167,6,44.95,13.284,13.241,0.141
29,Cpd 29: 13.429,3950674,98.1,Balloons_Sample_10_USSB_12_1,13.534,829996,11,98.1,13.429,13.376,0.158
30,Cpd 30: 13.538,787877,91.02,Balloons_Sample_10_USSB_12_1,13.61,174910,11,91.02,13.538,13.485,0.126
31,Cpd 31: 13.712,111781,43.01,Balloons_Sample_10_USSB_12_1,13.789,17568,9,43.01,13.712,13.685,0.105
32,Cpd 32: 13.817,84879,55,Balloons_Sample_10_USSB_12_1,13.862,7691,10,55,13.817,13.74,0.122
33,Cpd 33: 13.969,241214,43.01,Balloons_Sample_10_USSB_12_1,14.063,24788,17,43.01,13.969,13.921,0.143
34,Cpd 34: 14.427,259705,207,Balloons_Sample_10_USSB_12_1,14.505,49432,23,207,14.427,14.373,0.131
35,Cpd 35: 14.557,173195,44.95,Balloons_Sample_10_USSB_12_1,14.636,23676,12,44.95,14.557,14.516,0.12
36,Cpd 36: 14.645,64079,44.95,Balloons_Sample_10_USSB_12_1,14.752,24073,6,44.95,14.645,14.617,0.135
37,Cpd 37: 14.754,1506029,55,Balloons_Sample_10_USSB_12_1,14.845,290344,11,55,14.754,14.708,0.137
38,Cpd 38: 15.130,76869,43.01,Balloons_Sample_10_USSB_12_1,15.187,11845,12,43.01,15.13,15.089,0.099
39,Cpd 39: 15.204,167873,43.01,Balloons_Sample_10_USSB_12_1,15.262,44933,11,43.01,15.204,15.165,0.097
40,Cpd 40: 15.255,544699,39.94,Balloons_Sample_10_USSB_12_1,15.302,353222,2,39.94,15.255,15.216,0.086
41,Cpd 41: 15.606,93620,57.96,Balloons_Sample_10_USSB_12_1,15.65,12968,11,57.96,15.606,15.566,0.084
42,Cpd 42: 15.787,159899,96,Balloons_Sample_10_USSB_12_1,15.869,24060,14,96,15.787,15.747,0.122
43,Cpd 43: 15.878,70413,91.02,Balloons_Sample_10_USSB_12_1,15.918,8958,12,91.02,15.878,15.808,0.11
44,Cpd 44: 15.943,174417,43.01,Balloons_Sample_10_USSB_12_1,16,23773,20,43.01,15.943,15.893,0.107
45,Cpd 45: 16.035,203093,57.04,Balloons_Sample_10_USSB_12_1,16.097,28353,17,57.04,16.035,15.992,0.105
46,Cpd 46: 16.310,70299,98.1,Balloons_Sample_10_USSB_12_1,16.379,8695,12,98.1,16.31,16.274,0.105
47,Cpd 47: 16.345,81259,103.77,Balloons_Sample_10_USSB_12_1,16.392,11076,14,103.77,16.345,16.304,0.088
48,Cpd 48: 16.476,40122,43.01,Balloons_Sample_10_USSB_12_1,16.54,8663,7,43.01,16.476,16.438,0.103
49,Cpd 49: 16.618,73273,69.96,Balloons_Sample_10_USSB_12_1,16.683,5628,15,69.96,16.618,16.546,0.137
50,Cpd 50: 16.881,60893,59.96,Balloons_Sample_10_USSB_12_1,17.069,7378,13,59.96,16.881,16.856,0.213
51,Cpd 51: 17.234,105383,280.99,Balloons_Sample_10_USSB_12_1,17.302,22737,13,280.99,17.234,17.191,0.11
52,Cpd 52: 17.337,98372,98.1,Balloons_Sample_10_USSB_12_1,17.389,21135,11,98.1,17.337,17.305,0.084
53,Cpd 53: 17.499,287792,118.92,Balloons_Sample_10_USSB_12_1,17.619,30061,27,118.92,17.499,17.465,0.154
54,Cpd 54: 17.559,164119,57.04,Balloons_Sample_10_USSB_12_1,17.623,28347,17,57.04,17.559,17.515,0.108
55,Cpd 55: 17.694,102472,55,Balloons_Sample_10_USSB_12_1,17.749,28448,11,55,17.694,17.656,0.093
56,Cpd 56: 17.792,52895,105.94,Balloons_Sample_10_USSB_12_1,17.84,8984,7,105.94,17.792,17.758,0.082
57,Cpd 57: 18.084,56851,59.96,Balloons_Sample_10_USSB_12_1,18.168,5755,15,59.96,18.084,18.023,0.145
58,Cpd 58: 18.151,350311,92.93,Balloons_Sample_10_USSB_12_1,18.238,95757,18,92.93,18.151,18.116,0.122
59,Cpd 59: 18.230,89969,44.95,Balloons_Sample_10_USSB_12_1,18.309,24294,7,44.95,18.23,18.198,0.11
60,Cpd 60: 18.459,114508,57.04,Balloons_Sample_10_USSB_12_1,18.539,22202,15,57.04,18.459,18.41,0.129
61,Cpd 61: 18.634,135090,93.87,Balloons_Sample_10_USSB_12_1,18.724,32972,15,93.87,18.634,18.598,0.126
62,Cpd 62: 18.708,102959,83,Balloons_Sample_10_USSB_12_1,18.861,5325,13,83,18.708,18.636,0.225
63,Cpd 63: 18.773,124442,69.96,Balloons_Sample_10_USSB_12_1,18.804,7958,21,69.96,18.773,18.722,0.082
64,Cpd 64: 18.832,147987,57.04,Balloons_Sample_10_USSB_12_1,18.887,26981,19,57.04,18.832,18.798,0.089
65,Cpd 65: 18.954,40034,78.91,Balloons_Sample_10_USSB_12_1,18.99,2867,16,78.91,18.954,18.868,0.122
66,Cpd 66: 19.103,41830,81.95,Balloons_Sample_10_USSB_12_1,19.268,4194,13,81.95,19.103,19.024,0.244
67,Cpd 67: 19.192,66457,73,Balloons_Sample_10_USSB_12_1,19.262,7849,12,73,19.192,19.133,0.129
68,Cpd 68: 19.332,104055,57.04,Balloons_Sample_10_USSB_12_1,19.382,8226,24,57.04,19.332,19.264,0.118
69,Cpd 69: 19.789,67938,104.92,Balloons_Sample_10_USSB_12_1,19.891,9208,9,104.92,19.789,19.756,0.135
70,Cpd 70: 19.912,287226,55,Balloons_Sample_10_USSB_12_1,19.982,18219,28,55,19.912,19.87,0.112
71,Cpd 71: 19.961,255393,57.04,Balloons_Sample_10_USSB_12_1,20.032,39766,24,57.04,19.961,19.931,0.101
72,Cpd 72: 20.060,92792,44,Balloons_Sample_10_USSB_12_1,20.123,16307,14,44,20.06,20.018,0.105
73,Cpd 73: 20.115,48181,98.1,Balloons_Sample_10_USSB_12_1,20.178,5149,13,98.1,20.115,20.076,0.103
74,Cpd 74: 20.285,48533,57.96,Balloons_Sample_10_USSB_12_1,20.386,5169,14,57.96,20.285,20.243,0.143
75,Cpd 75: 20.571,99370,104.92,Balloons_Sample_10_USSB_12_1,20.689,13991,9,104.92,20.571,20.536,0.152
76,Cpd 76: 20.950,112886,56.01,Balloons_Sample_10_USSB_12_1,21.013,6286,24,56.01,20.95,20.904,0.109
77,Cpd 77: 20.993,224172,57.04,Balloons_Sample_10_USSB_12_1,21.056,26341,27,57.04,20.993,20.955,0.101
78,Cpd 78: 21.214,68759,69.01,Balloons_Sample_10_USSB_12_1,21.293,12148,16,69.01,21.214,21.178,0.114
79,Cpd 79: 21.265,47644,57.04,Balloons_Sample_10_USSB_12_1,21.333,5638,12,57.04,21.265,21.218,0.114
80,Cpd 80: 21.748,67735,112.95,Balloons_Sample_10_USSB_12_1,21.807,7500,11,112.95,21.748,21.712,0.095
81,Cpd 81: 21.826,68671,71.9,Balloons_Sample_10_USSB_12_1,21.889,8947,14,71.9,21.826,21.759,0.13
82,Cpd 82: 21.878,52613,117.93,Balloons_Sample_10_USSB_12_1,21.958,8672,12,117.93,21.878,21.834,0.124
83,Cpd 83: 21.914,210166,55,Balloons_Sample_10_USSB_12_1,21.971,11789,28,55,21.914,21.862,0.109
84,Cpd 84: 21.950,272722,57.04,Balloons_Sample_10_USSB_12_1,22.003,38611,28,57.04,21.95,21.893,0.111
85,Cpd 85: 22.243,142500,87.95,Balloons_Sample_10_USSB_12_1,22.302,12847,28,87.95,22.243,22.207,0.095
86,Cpd 86: 22.636,55897,44,Balloons_Sample_10_USSB_12_1,22.769,3189,19,44,22.636,22.594,0.175
87,Cpd 87: 22.818,104017,83,Balloons_Sample_10_USSB_12_1,22.895,8370,19,83,22.818,22.777,0.118
88,Cpd 88: 22.849,225320,57.04,Balloons_Sample_10_USSB_12_1,22.893,24477,26,57.04,22.849,22.794,0.099
89,Cpd 89: 22.872,98693,91.02,Balloons_Sample_10_USSB_12_1,22.924,10704,16,91.02,22.872,22.817,0.107
90,Cpd 90: 22.962,82076,57.96,Balloons_Sample_10_USSB_12_1,23.025,45645,5,57.96,22.962,22.931,0.093
91,Cpd 91: 22.994,253283,55,Balloons_Sample_10_USSB_12_1,23.074,13291,28,55,22.994,22.935,0.139
92,Cpd 92: 23.090,91019,104.92,Balloons_Sample_10_USSB_12_1,23.16,20187,12,104.92,23.09,23.057,0.103
93,Cpd 93: 23.402,50150,58.87,Balloons_Sample_10_USSB_12_1,23.437,6673,16,58.87,23.402,23.366,0.071
94,Cpd 94: 23.440,57101,58.87,Balloons_Sample_10_USSB_12_1,23.496,11790,14,58.87,23.44,23.408,0.088
95,Cpd 95: 23.473,66841,58.87,Balloons_Sample_10_USSB_12_1,23.57,8858,14,58.87,23.473,23.419,0.151
96,Cpd 96: 23.566,1109559,190.9,Balloons_Sample_10_USSB_12_1,23.637,344448,21,190.9,23.566,23.532,0.105
97,Cpd 97: 23.670,222957,83,Balloons_Sample_10_USSB_12_1,23.736,14884,21,83,23.67,23.62,0.116
98,Cpd 98: 23.693,351556,57.04,Balloons_Sample_10_USSB_12_1,23.726,47614,27,57.04,23.693,23.641,0.086
99,Cpd 99: 23.870,94241,99.03,Balloons_Sample_10_USSB_12_1,23.931,11275,19,99.03,23.87,23.828,0.103
100,Cpd 100: 23.900,64895,73,Balloons_Sample_10_USSB_12_1,23.963,4503,16,73,23.9,23.864,0.099
101,Cpd 101: 24.119,92895,70.99,Balloons_Sample_10_USSB_12_1,24.177,15610,16,70.99,24.119,24.079,0.097
102,Cpd 102: 24.377,166914,85.04,Balloons_Sample_10_USSB_12_1,24.449,32817,12,85.04,24.377,24.337,0.113
103,Cpd 103: 24.520,178319,57.04,Balloons_Sample_10_USSB_12_1,24.564,23756,15,57.04,24.52,24.449,0.114
104,Cpd 104: 24.708,127326,55,Balloons_Sample_10_USSB_12_1,24.793,8216,23,55,24.708,24.667,0.126
105,Cpd 105: 25.102,2181569,173.09,Balloons_Sample_10_USSB_12_1,25.184,229782,42,173.09,25.102,25.054,0.13
106,Cpd 106: 25.205,82765,70.99,Balloons_Sample_10_USSB_12_1,25.262,3988,17,70.99,25.205,25.147,0.114
107,Cpd 107: 25.442,123014,83,Balloons_Sample_10_USSB_12_1,25.5,8887,12,83,25.442,25.395,0.105
108,Cpd 108: 25.460,386818,57.04,Balloons_Sample_10_USSB_12_1,25.523,34758,26,57.04,25.46,25.407,0.116
109,Cpd 109: 25.677,43301,182.94,Balloons_Sample_10_USSB_12_1,25.725,6380,8,182.94,25.677,25.626,0.099
110,Cpd 110: 25.709,54340,173.95,Balloons_Sample_10_USSB_12_1,25.8,5558,7,173.95,25.709,25.655,0.145
111,Cpd 111: 26.196,53320,81,Balloons_Sample_10_USSB_12_1,26.244,10063,11,81,26.196,26.149,0.095
112,Cpd 112: 26.319,215946,97.02,Balloons_Sample_10_USSB_12_1,26.399,7657,29,97.02,26.319,26.254,0.145
113,Cpd 113: 26.531,134978,182.94,Balloons_Sample_10_USSB_12_1,26.63,14744,18,182.94,26.531,26.475,0.155
114,Cpd 114: 26.570,67191,41,Balloons_Sample_10_USSB_12_1,26.618,3730,10,41,26.57,26.536,0.082
115,Cpd 115: 26.593,154280,57.04,Balloons_Sample_10_USSB_12_1,26.664,13399,15,57.04,26.593,26.523,0.141
116,Cpd 116: 26.948,96994,100.1,Balloons_Sample_10_USSB_12_1,27.002,29310,6,100.1,26.948,26.887,0.114
117,Cpd 117: 27.230,56999,178.79,Balloons_Sample_10_USSB_12_1,27.309,10481,8,178.79,27.23,27.172,0.137
118,Cpd 118: 27.276,62343,73.94,Balloons_Sample_10_USSB_12_1,27.33,5349,12,73.94,27.276,27.206,0.124
119,Cpd 119: 27.607,100345,58.87,Balloons_Sample_10_USSB_12_1,27.675,7596,15,58.87,27.607,27.547,0.128
120,Cpd 120: 27.696,196363,97.02,Balloons_Sample_10_USSB_12_1,27.767,6322,28,97.02,27.696,27.635,0.132
121,Cpd 121: 27.984,658016,91.02,Balloons_Sample_10_USSB_12_1,28.15,57753,29,91.02,27.984,27.919,0.231
122,Cpd 122: 27.995,336501,57.04,Balloons_Sample_10_USSB_12_1,28.066,22263,26,57.04,27.995,27.919,0.147
123,Cpd 123: 28.247,56945,57.04,Balloons_Sample_10_USSB_12_1,28.272,6336,3,57.04,28.247,28.211,0.061
124,Cpd 124: 28.277,53429,43.01,Balloons_Sample_10_USSB_12_1,28.354,3404,8,43.01,28.277,28.23,0.124
125,Cpd 125: 28.461,2571634,73,Balloons_Sample_10_USSB_12_1,28.658,58687,67,73,28.461,28.392,0.265
126,Cpd 126: 28.532,39758,128.95,Balloons_Sample_10_USSB_12_1,28.599,6934,8,128.95,28.532,28.524,0.074
127,Cpd 127: 29.446,111768,109.94,Balloons_Sample_10_USSB_12_1,29.527,4353,16,109.94,29.446,29.369,0.158
128,Cpd 128: 29.749,43599,55,Balloons_Sample_10_USSB_12_1,29.815,3132,5,55,29.749,29.688,0.128
129,Cpd 129: 29.772,198441,57.04,Balloons_Sample_10_USSB_12_1,29.844,10620,17,57.04,29.772,29.688,0.156
130,Cpd 130: 29.788,125147,57.04,Balloons_Sample_10_USSB_12_1,29.867,10620,9,57.04,29.788,29.695,0.172
131,Cpd 131: 29.804,40450,125,Balloons_Sample_10_USSB_12_1,29.867,7282,5,125,29.804,29.724,0.143
