Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
73,Cpd 73: 20.448,238416,71.1,FPW_Sample_5_USE_13_1,20.509,23943,30,71.1,20.448,20.41,0.099
74,Cpd 74: 20.524,131907,71.1,FPW_Sample_5_USE_13_1,20.604,14757,22,71.1,20.524,20.48,0.124
75,Cpd 75: 20.614,213807,107.02,FPW_Sample_5_USE_13_1,20.686,34373,21,107.02,20.614,20.581,0.105
76,Cpd 76: 20.813,68256,120.99,FPW_Sample_5_USE_13_1,20.86,6578,16,120.99,20.813,20.749,0.111
77,Cpd 77: 20.943,151165,56.04,FPW_Sample_5_USE_13_1,21.026,11673,24,56.04,20.943,20.869,0.156
78,Cpd 78: 20.992,155572,43.03,FPW_Sample_5_USE_13_1,21.112,9484,32,43.03,20.992,20.936,0.176
79,Cpd 79: 21.122,1955408,69.07,FPW_Sample_5_USE_13_1,21.169,160476,37,69.07,21.122,21.081,0.088
80,Cpd 80: 21.205,1812283,69.07,FPW_Sample_5_USE_13_1,21.251,143297,35,69.07,21.205,21.165,0.086
81,Cpd 81: 21.291,1922239,69.07,FPW_Sample_5_USE_13_1,21.367,151396,36,69.07,21.291,21.249,0.118
82,Cpd 82: 21.557,108093,69.07,FPW_Sample_5_USE_13_1,21.593,7157,26,69.07,21.557,21.455,0.137
