Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
18,Cpd 18: 8.332,94995,77.9,PDS_Sample_6_USSB_07_3,8.511,11957,5,77.9,8.332,8.218,0.293
19,Cpd 19: 10.323,136964,43.02,PDS_Sample_6_USSB_07_3,10.603,8342,4,43.02,10.323,10.263,0.34
20,Cpd 20: 10.869,55945,56,PDS_Sample_6_USSB_07_3,10.972,5663,6,56,10.869,10.641,0.331
21,Cpd 21: 11.340,110145,43.02,PDS_Sample_6_USSB_07_3,11.457,13456,6,43.02,11.34,10.808,0.649
22,Cpd 22: 11.341,61792,43.02,PDS_Sample_6_USSB_07_3,11.457,13456,3,43.02,11.341,11.282,0.175
23,Cpd 23: 12.344,104264,44,PDS_Sample_6_USSB_07_3,12.379,11661,4,44,12.344,12.165,0.215
24,Cpd 24: 13.061,415717,43.02,PDS_Sample_6_USSB_07_3,13.139,46816,15,43.02,13.061,13.005,0.133
25,Cpd 25: 13.329,61718,78.98,PDS_Sample_6_USSB_07_3,13.54,5006,11,78.98,13.329,13.234,0.306
26,Cpd 26: 13.435,4089507,98.09,PDS_Sample_6_USSB_07_3,13.54,881121,11,98.09,13.435,13.384,0.156
27,Cpd 27: 13.546,62572,91,PDS_Sample_6_USSB_07_3,13.597,12800,6,91,13.546,13.496,0.101
28,Cpd 28: 14.373,42898,83.97,PDS_Sample_6_USSB_07_3,14.472,9311,6,83.97,14.373,14.335,0.137
29,Cpd 29: 14.434,87854,207,PDS_Sample_6_USSB_07_3,14.506,20563,8,207,14.434,14.383,0.124
30,Cpd 30: 14.719,48898,55,PDS_Sample_6_USSB_07_3,14.801,6732,8,55,14.719,14.628,0.173
31,Cpd 31: 15.005,1663563,70.05,PDS_Sample_6_USSB_07_3,15.075,167299,21,70.05,15.005,14.959,0.116
32,Cpd 32: 15.781,149848,96,PDS_Sample_6_USSB_07_3,15.849,26482,13,96,15.781,15.745,0.105
33,Cpd 33: 15.850,60455,56,PDS_Sample_6_USSB_07_3,15.92,8463,9,56,15.85,15.804,0.116
34,Cpd 34: 16.305,106809,98.09,PDS_Sample_6_USSB_07_3,16.369,14062,14,98.09,16.305,16.272,0.097
35,Cpd 35: 16.340,52445,103.85,PDS_Sample_6_USSB_07_3,16.405,10301,10,103.85,16.34,16.304,0.101
36,Cpd 36: 17.203,72881,43.02,PDS_Sample_6_USSB_07_3,17.292,13429,13,43.02,17.203,17.172,0.12
37,Cpd 37: 17.230,48932,281,PDS_Sample_6_USSB_07_3,17.292,9379,9,281,17.23,17.189,0.103
38,Cpd 38: 17.692,348378,55,PDS_Sample_6_USSB_07_3,17.731,48790,25,55,17.692,17.655,0.076
39,Cpd 39: 17.752,195030,71.1,PDS_Sample_6_USSB_07_3,17.817,29000,16,71.1,17.752,17.72,0.097
40,Cpd 40: 17.791,41987,105,PDS_Sample_6_USSB_07_3,17.842,8050,5,105,17.791,17.756,0.086
41,Cpd 41: 18.187,269653,67.95,PDS_Sample_6_USSB_07_3,18.259,25228,28,67.95,18.187,18.146,0.112
42,Cpd 42: 18.330,70943,71.1,PDS_Sample_6_USSB_07_3,18.384,8019,14,71.1,18.33,18.264,0.12
43,Cpd 43: 18.458,164753,57.06,PDS_Sample_6_USSB_07_3,18.531,30926,18,57.06,18.458,18.424,0.107
44,Cpd 44: 18.633,101152,94.01,PDS_Sample_6_USSB_07_3,18.736,24953,12,94.01,18.633,18.601,0.135
45,Cpd 45: 18.653,434129,69.04,PDS_Sample_6_USSB_07_3,18.679,39196,28,69.04,18.653,18.611,0.069
46,Cpd 46: 18.703,434462,69.04,PDS_Sample_6_USSB_07_3,18.774,37203,26,69.04,18.703,18.677,0.097
47,Cpd 47: 18.771,75743,67.95,PDS_Sample_6_USSB_07_3,18.845,5361,19,67.95,18.771,18.675,0.169
48,Cpd 48: 18.868,67220,71.1,PDS_Sample_6_USSB_07_3,18.942,8322,13,71.1,18.868,18.795,0.147
49,Cpd 49: 19.333,108683,57.06,PDS_Sample_6_USSB_07_3,19.376,10948,21,57.06,19.333,19.287,0.09
50,Cpd 50: 19.419,43868,92.99,PDS_Sample_6_USSB_07_3,19.468,10402,11,92.99,19.419,19.389,0.078
51,Cpd 51: 19.616,59208,92.99,PDS_Sample_6_USSB_07_3,19.664,11020,16,92.99,19.616,19.565,0.099
52,Cpd 52: 19.912,53165,55,PDS_Sample_6_USSB_07_3,19.959,4077,14,55,19.912,19.867,0.091
53,Cpd 53: 20.399,77398,98.98,PDS_Sample_6_USSB_07_3,20.494,10681,11,98.98,20.399,20.317,0.177
54,Cpd 54: 20.448,86638,71.1,PDS_Sample_6_USSB_07_3,20.5,8776,18,71.1,20.448,20.376,0.124
55,Cpd 55: 20.526,48157,71.1,PDS_Sample_6_USSB_07_3,20.57,5449,14,71.1,20.526,20.492,0.078
56,Cpd 56: 20.809,139732,71.1,PDS_Sample_6_USSB_07_3,20.867,14569,16,71.1,20.809,20.749,0.118
57,Cpd 57: 20.951,83078,56,PDS_Sample_6_USSB_07_3,21.016,8226,15,56,20.951,20.888,0.128
58,Cpd 58: 21.120,756970,69.04,PDS_Sample_6_USSB_07_3,21.166,63920,39,69.04,21.12,21.084,0.082
59,Cpd 59: 21.205,659126,69.04,PDS_Sample_6_USSB_07_3,21.246,49834,35,69.04,21.205,21.166,0.08
60,Cpd 60: 21.257,105679,71.1,PDS_Sample_6_USSB_07_3,21.277,18943,11,71.1,21.257,21.218,0.059
61,Cpd 61: 21.291,776653,69.04,PDS_Sample_6_USSB_07_3,21.347,56432,36,69.04,21.291,21.235,0.112
62,Cpd 62: 21.352,49975,71.1,PDS_Sample_6_USSB_07_3,21.444,7203,10,71.1,21.352,21.303,0.141
63,Cpd 63: 21.426,110726,71.1,PDS_Sample_6_USSB_07_3,21.5,9346,14,71.1,21.426,21.374,0.126
64,Cpd 64: 21.747,41530,112.97,PDS_Sample_6_USSB_07_3,21.799,4314,11,112.97,21.747,21.679,0.12
65,Cpd 65: 21.826,53008,71.95,PDS_Sample_6_USSB_07_3,21.905,14339,7,71.95,21.826,21.793,0.112
66,Cpd 66: 21.917,88381,55,PDS_Sample_6_USSB_07_3,21.976,5936,19,55,21.917,21.873,0.103
67,Cpd 67: 22.443,153852,85.1,PDS_Sample_6_USSB_07_3,22.504,7525,27,85.1,22.443,22.355,0.149
68,Cpd 68: 22.537,95538,57.06,PDS_Sample_6_USSB_07_3,22.607,7615,16,57.06,22.537,22.471,0.135
69,Cpd 69: 22.844,230797,71.1,PDS_Sample_6_USSB_07_3,22.902,23663,21,71.1,22.844,22.803,0.099
70,Cpd 70: 22.846,105205,57.06,PDS_Sample_6_USSB_07_3,22.931,20144,14,57.06,22.846,22.771,0.16
71,Cpd 71: 22.995,187003,69.04,PDS_Sample_6_USSB_07_3,23.062,11261,24,69.04,22.995,22.94,0.122
72,Cpd 72: 23.135,253228,69.04,PDS_Sample_6_USSB_07_3,23.186,21275,29,69.04,23.135,23.095,0.092
73,Cpd 73: 23.218,472060,71.1,PDS_Sample_6_USSB_07_3,23.251,36295,40,71.1,23.218,23.173,0.078
74,Cpd 74: 23.276,182895,57.06,PDS_Sample_6_USSB_07_3,23.329,9850,22,57.06,23.276,23.242,0.088
75,Cpd 75: 23.363,262030,69.04,PDS_Sample_6_USSB_07_3,23.419,19061,24,69.04,23.363,23.32,0.099
76,Cpd 76: 23.379,52603,85.1,PDS_Sample_6_USSB_07_3,23.45,8865,12,85.1,23.379,23.333,0.116
77,Cpd 77: 23.451,188801,69.04,PDS_Sample_6_USSB_07_3,23.543,10907,22,69.04,23.451,23.413,0.13
78,Cpd 78: 23.568,3850312,191.1,PDS_Sample_6_USSB_07_3,23.638,1301333,17,191.1,23.568,23.533,0.105
79,Cpd 79: 23.671,118462,83.04,PDS_Sample_6_USSB_07_3,23.751,6271,23,83.04,23.671,23.594,0.156
80,Cpd 80: 23.695,70740,57.06,PDS_Sample_6_USSB_07_3,23.743,8713,13,57.06,23.695,23.65,0.093
81,Cpd 81: 24.120,145101,71.1,PDS_Sample_6_USSB_07_3,24.199,42831,17,71.1,24.12,24.083,0.116
82,Cpd 82: 24.183,42102,91,PDS_Sample_6_USSB_07_3,24.243,9605,10,91,24.183,24.127,0.116
83,Cpd 83: 24.408,65872,216.87,PDS_Sample_6_USSB_07_3,24.453,13516,18,216.87,24.408,24.369,0.084
84,Cpd 84: 24.513,92200,91,PDS_Sample_6_USSB_07_3,24.562,7380,20,91,24.513,24.459,0.103
85,Cpd 85: 24.660,144096,71.1,PDS_Sample_6_USSB_07_3,24.705,15031,21,71.1,24.66,24.608,0.097
86,Cpd 86: 24.710,205769,55,PDS_Sample_6_USSB_07_3,24.768,16525,30,55,24.71,24.671,0.097
87,Cpd 87: 24.874,46434,105,PDS_Sample_6_USSB_07_3,24.924,10960,8,105,24.874,24.835,0.09
88,Cpd 88: 24.976,425706,69.04,PDS_Sample_6_USSB_07_3,25.024,27048,30,69.04,24.976,24.913,0.111
89,Cpd 89: 25.053,293400,71.1,PDS_Sample_6_USSB_07_3,25.184,21472,27,71.1,25.053,25.001,0.183
90,Cpd 90: 25.107,44397,95.02,PDS_Sample_6_USSB_07_3,25.182,3092,10,95.02,25.107,25.041,0.141
91,Cpd 91: 25.126,265164,57.06,PDS_Sample_6_USSB_07_3,25.18,11975,24,57.06,25.126,25.077,0.103
92,Cpd 92: 25.134,63222,83.04,PDS_Sample_6_USSB_07_3,25.195,7823,13,83.04,25.134,25.087,0.109
93,Cpd 93: 25.226,66031,98.98,PDS_Sample_6_USSB_07_3,25.289,7829,12,98.98,25.226,25.146,0.143
94,Cpd 94: 25.234,766418,69.04,PDS_Sample_6_USSB_07_3,25.285,38568,37,69.04,25.234,25.171,0.115
95,Cpd 95: 25.319,200487,69.04,PDS_Sample_6_USSB_07_3,25.371,11658,26,69.04,25.319,25.274,0.097
96,Cpd 96: 25.446,182946,57.06,PDS_Sample_6_USSB_07_3,25.501,9019,22,57.06,25.446,25.398,0.103
97,Cpd 97: 25.559,262527,69.04,PDS_Sample_6_USSB_07_3,25.617,16893,26,69.04,25.559,25.516,0.101
98,Cpd 98: 25.953,105065,59.78,PDS_Sample_6_USSB_07_3,26.001,4059,22,59.78,25.953,25.896,0.105
99,Cpd 99: 26.318,107362,96.99,PDS_Sample_6_USSB_07_3,26.375,5102,20,96.99,26.318,26.251,0.124
100,Cpd 100: 26.983,167382,71.1,PDS_Sample_6_USSB_07_3,27.063,9622,16,71.1,26.983,26.92,0.143
101,Cpd 101: 27.471,141459,69.04,PDS_Sample_6_USSB_07_3,27.554,8086,20,69.04,27.471,27.412,0.141
102,Cpd 102: 27.552,146551,71.1,PDS_Sample_6_USSB_07_3,27.64,10407,13,71.1,27.552,27.495,0.145
103,Cpd 103: 27.560,86153,57.06,PDS_Sample_6_USSB_07_3,27.613,7577,12,57.06,27.56,27.516,0.097
104,Cpd 104: 27.698,227783,96.99,PDS_Sample_6_USSB_07_3,27.76,7654,27,96.99,27.698,27.622,0.137
105,Cpd 105: 27.836,135260,69.04,PDS_Sample_6_USSB_07_3,27.891,5672,16,69.04,27.836,27.758,0.134
106,Cpd 106: 27.973,74949,200,PDS_Sample_6_USSB_07_3,27.983,6553,9,200,27.973,27.956,0.027
107,Cpd 107: 27.998,164701,200,PDS_Sample_6_USSB_07_3,28.017,9826,20,200,27.998,27.973,0.044
108,Cpd 108: 28.005,105027,200,PDS_Sample_6_USSB_07_3,28.021,9826,12,200,28.005,27.983,0.038
109,Cpd 109: 28.033,61324,272.02,PDS_Sample_6_USSB_07_3,28.044,7788,4,272.02,28.033,28.013,0.031
110,Cpd 110: 28.061,106308,200,PDS_Sample_6_USSB_07_3,28.076,10225,6,200,28.061,28.05,0.027
111,Cpd 111: 28.090,41556,200,PDS_Sample_6_USSB_07_3,28.101,10186,8,200,28.09,28.074,0.027
112,Cpd 112: 28.191,61351,200,PDS_Sample_6_USSB_07_3,28.204,5584,7,200,28.191,28.17,0.034
113,Cpd 113: 28.254,143212,43.02,PDS_Sample_6_USSB_07_3,28.315,7146,13,43.02,28.254,28.218,0.097
114,Cpd 114: 28.271,141497,71.1,PDS_Sample_6_USSB_07_3,28.361,6982,11,71.1,28.271,28.197,0.164
115,Cpd 115: 29.435,59542,57.06,PDS_Sample_6_USSB_07_3,29.442,3446,10,57.06,29.435,29.404,0.038
116,Cpd 116: 29.449,87315,57.06,PDS_Sample_6_USSB_07_3,29.513,3446,14,57.06,29.449,29.364,0.149
117,Cpd 117: 29.801,99996,200,PDS_Sample_6_USSB_07_3,29.893,8796,10,200,29.801,29.721,0.172
118,Cpd 118: 29.930,46664,200,PDS_Sample_6_USSB_07_3,29.94,15724,4,200,29.93,29.895,0.046
119,Cpd 119: 29.970,54096,200,PDS_Sample_6_USSB_07_3,29.994,17161,4,200,29.97,29.942,0.052
