Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
98,Cpd 98: 25.203,253607,97.05,PDS_Sample_2_USE_03_2,25.286,20528,22,97.05,25.203,25.155,0.131
99,Cpd 99: 25.236,1194256,68.98,PDS_Sample_2_USE_03_2,25.284,51638,37,68.98,25.236,25.166,0.118
100,Cpd 100: 25.320,304376,57.04,PDS_Sample_2_USE_03_2,25.384,16627,26,57.04,25.32,25.277,0.107
101,Cpd 101: 25.462,597458,57.04,PDS_Sample_2_USE_03_2,25.507,53780,25,57.04,25.462,25.385,0.122
102,Cpd 102: 25.561,374527,68.98,PDS_Sample_2_USE_03_2,25.607,23412,30,68.98,25.561,25.509,0.097
103,Cpd 103: 25.678,65703,40.98,PDS_Sample_2_USE_03_2,25.69,3350,21,40.98,25.678,25.641,0.05
104,Cpd 104: 25.752,277268,98.97,PDS_Sample_2_USE_03_2,25.852,24066,26,98.97,25.752,25.711,0.141
105,Cpd 105: 25.911,187418,44,PDS_Sample_2_USE_03_2,25.961,5210,7,44,25.911,25.869,0.091
106,Cpd 106: 25.919,188873,44,PDS_Sample_2_USE_03_2,25.978,5210,7,44,25.919,25.871,0.107
107,Cpd 107: 25.950,74372,59.84,PDS_Sample_2_USE_03_2,26.012,3922,17,59.84,25.95,25.9,0.112
108,Cpd 108: 26.186,612052,57.04,PDS_Sample_2_USE_03_2,26.258,22954,40,57.04,26.186,26.13,0.128
109,Cpd 109: 26.320,5441737,97.05,PDS_Sample_2_USE_03_2,26.435,206519,60,97.05,26.32,26.264,0.171
110,Cpd 110: 26.509,328101,43.01,PDS_Sample_2_USE_03_2,26.591,10500,47,43.01,26.509,26.439,0.152
111,Cpd 111: 26.985,434456,71.1,PDS_Sample_2_USE_03_2,27.056,28025,26,71.1,26.985,26.921,0.135
112,Cpd 112: 27.091,64648,71.1,PDS_Sample_2_USE_03_2,27.14,5804,10,71.1,27.091,27.047,0.093
113,Cpd 113: 27.236,61505,148.84,PDS_Sample_2_USE_03_2,27.315,17867,5,148.84,27.236,27.178,0.137
114,Cpd 114: 27.273,1226772,58,PDS_Sample_2_USE_03_2,27.407,91606,37,58,27.273,27.211,0.196
115,Cpd 115: 27.464,76791,68.98,PDS_Sample_2_USE_03_2,27.498,6749,10,68.98,27.464,27.424,0.074
116,Cpd 116: 27.523,63616,81.97,PDS_Sample_2_USE_03_2,27.607,4279,9,81.97,27.523,27.441,0.166
117,Cpd 117: 27.553,418281,71.1,PDS_Sample_2_USE_03_2,27.647,24851,21,71.1,27.553,27.487,0.16
118,Cpd 118: 27.562,74366,68.98,PDS_Sample_2_USE_03_2,27.628,6427,7,68.98,27.562,27.51,0.118
119,Cpd 119: 27.700,782554,57.04,PDS_Sample_2_USE_03_2,27.786,23569,43,57.04,27.7,27.624,0.162
120,Cpd 120: 27.814,68232,57.04,PDS_Sample_2_USE_03_2,27.875,5864,10,57.04,27.814,27.763,0.112
121,Cpd 121: 27.999,608068,57.04,PDS_Sample_2_USE_03_2,28.058,40693,31,57.04,27.999,27.919,0.139
122,Cpd 122: 28.529,122734,98.97,PDS_Sample_2_USE_03_2,28.643,9076,12,98.97,28.529,28.462,0.181
123,Cpd 123: 28.927,73455,68.98,PDS_Sample_2_USE_03_2,28.967,4599,9,68.98,28.927,28.87,0.097
124,Cpd 124: 29.197,80250,43.01,PDS_Sample_2_USE_03_2,29.279,5098,10,43.01,29.197,29.108,0.171
125,Cpd 125: 29.200,294840,57.04,PDS_Sample_2_USE_03_2,29.291,7822,25,57.04,29.2,29.108,0.183
126,Cpd 126: 29.451,5482963,97.05,PDS_Sample_2_USE_03_2,29.603,112903,68,97.05,29.451,29.367,0.236
127,Cpd 127: 29.761,116824,43.01,PDS_Sample_2_USE_03_2,29.847,7421,19,43.01,29.761,29.702,0.145
128,Cpd 128: 29.771,223843,44,PDS_Sample_2_USE_03_2,29.859,8908,28,44,29.771,29.702,0.156
129,Cpd 129: 29.782,151614,44,PDS_Sample_2_USE_03_2,29.859,8908,18,44,29.782,29.702,0.156
