Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
32,Cpd 32: 20.269,11103416,126,PDS_Sample_9_USSB_09_2,20.35,2067555,17,126,20.269,20.228,0.122
33,Cpd 33: 20.464,46737803,56.1,PDS_Sample_9_USSB_09_2,20.556,8361919,6,56.1,20.464,20.383,0.174
34,Cpd 34: 20.699,576443,43,PDS_Sample_9_USSB_09_2,20.783,64199,31,43,20.699,20.65,0.134
35,Cpd 35: 20.789,514864,43,PDS_Sample_9_USSB_09_2,20.869,44133,24,43,20.789,20.74,0.13
36,Cpd 36: 20.817,734242,56.1,PDS_Sample_9_USSB_09_2,20.932,77308,17,56.1,20.817,20.763,0.17
37,Cpd 37: 20.956,477867,42.04,PDS_Sample_9_USSB_09_2,21.022,122756,9,42.04,20.956,20.921,0.101
38,Cpd 38: 21.014,36251082,45.1,PDS_Sample_9_USSB_09_2,21.102,4495998,9,45.1,21.014,20.89,0.212
39,Cpd 39: 21.023,39584767,56.1,PDS_Sample_9_USSB_09_2,21.041,8362829,2,56.1,21.023,20.885,0.156
40,Cpd 40: 21.071,10463767,56.1,PDS_Sample_9_USSB_09_2,21.154,3975726,8,56.1,21.071,21.031,0.122
41,Cpd 41: 21.180,541764,56.1,PDS_Sample_9_USSB_09_2,21.218,97909,14,56.1,21.18,21.144,0.074
42,Cpd 42: 21.221,1019601,139,PDS_Sample_9_USSB_09_2,21.3,215064,23,139,21.221,21.186,0.114
43,Cpd 43: 21.556,580958,56.1,PDS_Sample_9_USSB_09_2,21.623,135296,14,56.1,21.556,21.506,0.116
44,Cpd 44: 21.560,475227,56.1,PDS_Sample_9_USSB_09_2,21.623,135296,8,56.1,21.56,21.518,0.105
45,Cpd 45: 21.654,1076003,56.1,PDS_Sample_9_USSB_09_2,21.714,171378,18,56.1,21.654,21.617,0.097
46,Cpd 46: 21.839,652152,43,PDS_Sample_9_USSB_09_2,21.903,92051,30,43,21.839,21.783,0.12
47,Cpd 47: 22.042,985775,129.97,PDS_Sample_9_USSB_09_2,22.107,184006,22,129.97,22.042,22.004,0.103
48,Cpd 48: 22.527,1263378,43,PDS_Sample_9_USSB_09_2,22.564,292173,11,43,22.527,22.489,0.074
49,Cpd 49: 22.597,1241985,43,PDS_Sample_9_USSB_09_2,22.674,306459,14,43,22.597,22.56,0.115
50,Cpd 50: 22.761,788999,107.08,PDS_Sample_9_USSB_09_2,22.846,35421,17,107.08,22.761,22.52,0.326
51,Cpd 51: 22.980,533702,126,PDS_Sample_9_USSB_09_2,23.066,78684,12,126,22.98,22.943,0.122
52,Cpd 52: 23.347,820773,43,PDS_Sample_9_USSB_09_2,23.406,53333,49,43,23.347,23.31,0.095
53,Cpd 53: 23.567,4905737,191.1,PDS_Sample_9_USSB_09_2,23.633,1650054,16,191.1,23.567,23.53,0.103
54,Cpd 54: 24.037,662070,81.07,PDS_Sample_9_USSB_09_2,24.154,15047,41,81.07,24.037,23.895,0.26
55,Cpd 55: 24.106,864305,56.1,PDS_Sample_9_USSB_09_2,24.168,145086,14,56.1,24.106,24.066,0.101
56,Cpd 56: 24.207,2106488,45.1,PDS_Sample_9_USSB_09_2,24.29,193956,39,45.1,24.207,24.162,0.128
57,Cpd 57: 24.557,910674,134.07,PDS_Sample_9_USSB_09_2,24.729,21225,24,134.07,24.557,24.408,0.321
58,Cpd 58: 24.613,5408385,56.1,PDS_Sample_9_USSB_09_2,24.695,633146,11,56.1,24.613,24.542,0.153
59,Cpd 59: 24.799,504170,97.03,PDS_Sample_9_USSB_09_2,24.983,16062,17,97.03,24.799,24.737,0.246
60,Cpd 60: 25.063,1560587,56.1,PDS_Sample_9_USSB_09_2,25.146,232926,13,56.1,25.063,25.02,0.126
61,Cpd 61: 25.673,547692,107.08,PDS_Sample_9_USSB_09_2,25.761,21337,18,107.08,25.673,25.642,0.118
62,Cpd 62: 26.890,727246,134.07,PDS_Sample_9_USSB_09_2,27.111,16887,22,134.07,26.89,26.617,0.495
63,Cpd 63: 27.865,7809551,127.99,PDS_Sample_9_USSB_09_2,28.041,723551,13,127.99,27.865,27.795,0.246
64,Cpd 64: 27.996,551920,57.05,PDS_Sample_9_USSB_09_2,28.055,35304,34,57.05,27.996,27.936,0.118
65,Cpd 65: 28.370,536385,45.1,PDS_Sample_9_USSB_09_2,28.509,19915,33,45.1,28.37,28.318,0.191
66,Cpd 66: 28.458,759936,72.99,PDS_Sample_9_USSB_09_2,28.645,19819,47,72.99,28.458,28.393,0.252
67,Cpd 67: 29.005,9110288,127.99,PDS_Sample_9_USSB_09_2,29.157,726796,13,127.99,29.005,28.922,0.235
68,Cpd 68: 29.106,1418887,55.03,PDS_Sample_9_USSB_09_2,29.186,51758,51,55.03,29.106,29.025,0.16
69,Cpd 69: 29.242,6555982,127.99,PDS_Sample_9_USSB_09_2,29.388,530451,12,127.99,29.242,29.165,0.223
