Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
50,Cpd 50: 17.789,60461,93.88,Balloons_Sample_15_USSB_13_3,17.869,8793,8,93.88,17.789,17.73,0.139
51,Cpd 51: 18.082,73940,41,Balloons_Sample_15_USSB_13_3,18.155,4936,16,41,18.082,18.022,0.133
52,Cpd 52: 18.187,170174,67.88,Balloons_Sample_15_USSB_13_3,18.235,15193,26,67.88,18.187,18.149,0.086
53,Cpd 53: 18.456,332380,57.06,Balloons_Sample_15_USSB_13_3,18.539,43081,18,57.06,18.456,18.404,0.135
54,Cpd 54: 18.633,76720,93.88,Balloons_Sample_15_USSB_13_3,18.758,18705,7,93.88,18.633,18.6,0.158
55,Cpd 55: 18.773,106673,68.99,Balloons_Sample_15_USSB_13_3,18.812,9115,17,68.99,18.773,18.72,0.091
56,Cpd 56: 18.832,78639,57.06,Balloons_Sample_15_USSB_13_3,18.873,10945,14,57.06,18.832,18.796,0.076
57,Cpd 57: 19.333,157930,57.06,Balloons_Sample_15_USSB_13_3,19.379,15374,25,57.06,19.333,19.293,0.086
58,Cpd 58: 19.388,56911,105.92,Balloons_Sample_15_USSB_13_3,19.453,3811,13,105.92,19.388,19.303,0.15
59,Cpd 59: 19.464,45231,80.99,Balloons_Sample_15_USSB_13_3,19.609,3239,13,80.99,19.464,19.406,0.204
60,Cpd 60: 19.851,74966,136.98,Balloons_Sample_15_USSB_13_3,19.926,7097,15,136.98,19.851,19.792,0.133
61,Cpd 61: 19.911,82237,55,Balloons_Sample_15_USSB_13_3,19.973,6048,19,55,19.911,19.865,0.109
62,Cpd 62: 19.961,78758,57.06,Balloons_Sample_15_USSB_13_3,20.011,12268,14,57.06,19.961,19.928,0.084
63,Cpd 63: 20.060,61824,44,Balloons_Sample_15_USSB_13_3,20.112,11673,11,44,20.06,20.017,0.095
64,Cpd 64: 20.417,126866,55.98,Balloons_Sample_15_USSB_13_3,20.482,38741,7,55.98,20.417,20.375,0.107
65,Cpd 65: 20.453,80946,57.06,Balloons_Sample_15_USSB_13_3,20.508,5298,22,57.06,20.453,20.421,0.088
66,Cpd 66: 20.577,43529,104.93,Balloons_Sample_15_USSB_13_3,20.693,5539,5,104.93,20.577,20.516,0.177
67,Cpd 67: 20.941,272874,55.98,Balloons_Sample_15_USSB_13_3,21.011,75938,14,55.98,20.941,20.907,0.105
68,Cpd 68: 20.992,103974,57.06,Balloons_Sample_15_USSB_13_3,21.093,12533,15,57.06,20.992,20.929,0.164
69,Cpd 69: 21.481,73278,85.1,Balloons_Sample_15_USSB_13_3,21.549,4927,18,85.1,21.481,21.427,0.122
70,Cpd 70: 21.745,98337,55,Balloons_Sample_15_USSB_13_3,21.815,10217,12,55,21.745,21.705,0.111
71,Cpd 71: 21.915,156724,68.99,Balloons_Sample_15_USSB_13_3,21.97,10087,30,68.99,21.915,21.869,0.101
72,Cpd 72: 21.950,56761,71.1,Balloons_Sample_15_USSB_13_3,22.077,11454,7,71.1,21.95,21.928,0.149
73,Cpd 73: 22.155,51526,132.89,Balloons_Sample_15_USSB_13_3,22.212,6572,14,132.89,22.155,22.075,0.137
74,Cpd 74: 22.283,45952,71.1,Balloons_Sample_15_USSB_13_3,22.345,3888,14,71.1,22.283,22.235,0.111
75,Cpd 75: 22.436,141614,71.1,Balloons_Sample_15_USSB_13_3,22.483,7721,23,71.1,22.436,22.382,0.101
76,Cpd 76: 22.518,124969,71.1,Balloons_Sample_15_USSB_13_3,22.635,7659,13,71.1,22.518,22.462,0.173
77,Cpd 77: 22.818,88870,82.99,Balloons_Sample_15_USSB_13_3,22.872,5540,23,82.99,22.818,22.757,0.114
78,Cpd 78: 22.848,108352,57.06,Balloons_Sample_15_USSB_13_3,22.9,14918,17,57.06,22.848,22.799,0.101
79,Cpd 79: 22.996,92009,55,Balloons_Sample_15_USSB_13_3,23.058,5668,20,55,22.996,22.936,0.122
80,Cpd 80: 23.089,42996,104.93,Balloons_Sample_15_USSB_13_3,23.152,11001,4,104.93,23.089,23.047,0.105
81,Cpd 81: 23.334,50261,57.06,Balloons_Sample_15_USSB_13_3,23.364,3331,20,57.06,23.334,23.293,0.071
82,Cpd 82: 23.670,182050,82.99,Balloons_Sample_15_USSB_13_3,23.72,10785,24,82.99,23.67,23.621,0.099
83,Cpd 83: 23.695,122387,57.06,Balloons_Sample_15_USSB_13_3,23.741,17504,9,57.06,23.695,23.644,0.097
84,Cpd 84: 24.119,115854,71.1,Balloons_Sample_15_USSB_13_3,24.165,25890,19,71.1,24.119,24.081,0.084
85,Cpd 85: 24.184,97503,91,Balloons_Sample_15_USSB_13_3,24.222,6926,24,91,24.184,24.123,0.099
86,Cpd 86: 24.500,81339,91,Balloons_Sample_15_USSB_13_3,24.55,5098,18,91,24.5,24.465,0.086
87,Cpd 87: 24.518,133769,57.06,Balloons_Sample_15_USSB_13_3,24.558,13418,18,57.06,24.518,24.463,0.095
88,Cpd 88: 24.725,159258,71.1,Balloons_Sample_15_USSB_13_3,24.734,11833,19,71.1,24.725,24.623,0.111
89,Cpd 89: 24.804,143286,71.1,Balloons_Sample_15_USSB_13_3,24.881,11935,12,71.1,24.804,24.766,0.115
90,Cpd 90: 24.867,67872,104.93,Balloons_Sample_15_USSB_13_3,24.915,7059,13,104.93,24.867,24.821,0.094
91,Cpd 91: 24.917,138521,71.1,Balloons_Sample_15_USSB_13_3,24.993,12630,12,71.1,24.917,24.875,0.118
92,Cpd 92: 25.098,153574,57.06,Balloons_Sample_15_USSB_13_3,25.157,5811,32,57.06,25.098,25.047,0.111
93,Cpd 93: 25.199,47709,91,Balloons_Sample_15_USSB_13_3,25.247,3188,17,91,25.199,25.134,0.113
94,Cpd 94: 25.441,44046,97.1,Balloons_Sample_15_USSB_13_3,25.489,4208,8,97.1,25.441,25.4,0.09
95,Cpd 95: 25.461,126066,57.06,Balloons_Sample_15_USSB_13_3,25.512,12799,15,57.06,25.461,25.409,0.103
96,Cpd 96: 25.772,361309,86.92,Balloons_Sample_15_USSB_13_3,25.867,42966,20,86.92,25.772,25.722,0.145
97,Cpd 97: 26.016,45103,91,Balloons_Sample_15_USSB_13_3,26.083,4418,2,91,26.016,25.883,0.2
98,Cpd 98: 26.182,60308,57.06,Balloons_Sample_15_USSB_13_3,26.22,3628,13,57.06,26.182,26.121,0.099
99,Cpd 99: 26.317,386731,97.1,Balloons_Sample_15_USSB_13_3,26.386,14526,40,97.1,26.317,26.262,0.124
100,Cpd 100: 26.583,63487,57.06,Balloons_Sample_15_USSB_13_3,26.627,7839,11,57.06,26.583,26.539,0.088
101,Cpd 101: 27.512,42093,82,Balloons_Sample_15_USSB_13_3,27.566,2749,15,82,27.512,27.474,0.092
102,Cpd 102: 27.701,89166,97.1,Balloons_Sample_15_USSB_13_3,27.743,4053,18,97.1,27.701,27.65,0.094
103,Cpd 103: 27.975,42227,82.99,Balloons_Sample_15_USSB_13_3,28.016,3270,8,82.99,27.975,27.932,0.084
104,Cpd 104: 27.998,150174,57.06,Balloons_Sample_15_USSB_13_3,28.028,11895,16,57.06,27.998,27.945,0.082
105,Cpd 105: 28.127,57312,104,Balloons_Sample_15_USSB_13_3,28.176,6694,4,104,28.127,27.944,0.233
106,Cpd 106: 28.246,41046,141,Balloons_Sample_15_USSB_13_3,28.281,3054,10,141,28.246,28.192,0.09
107,Cpd 107: 28.268,491036,57.06,Balloons_Sample_15_USSB_13_3,28.299,26420,21,57.06,28.268,28.226,0.073
108,Cpd 108: 28.455,192235,57.06,Balloons_Sample_15_USSB_13_3,28.514,14820,23,57.06,28.455,28.409,0.105
109,Cpd 109: 28.492,152414,57.06,Balloons_Sample_15_USSB_13_3,28.774,14711,13,57.06,28.492,28.457,0.317
110,Cpd 110: 28.507,203223,57.06,Balloons_Sample_15_USSB_13_3,28.571,14711,11,57.06,28.507,28.423,0.149
111,Cpd 111: 28.540,52876,71.1,Balloons_Sample_15_USSB_13_3,28.638,7771,13,71.1,28.54,28.491,0.147
112,Cpd 112: 29.337,102488,207,Balloons_Sample_15_USSB_13_3,29.363,8071,15,207,29.337,29.327,0.036
113,Cpd 113: 29.363,137230,129,Balloons_Sample_15_USSB_13_3,29.373,15152,17,129,29.363,29.344,0.029
114,Cpd 114: 29.374,173044,207,Balloons_Sample_15_USSB_13_3,29.405,8498,20,207,29.374,29.329,0.076
115,Cpd 115: 29.388,541729,91,Balloons_Sample_15_USSB_13_3,29.413,30282,20,91,29.388,29.344,0.069
116,Cpd 116: 29.402,56099,179.95,Balloons_Sample_15_USSB_13_3,29.449,5829,13,179.95,29.402,29.352,0.097
117,Cpd 117: 29.425,89867,129,Balloons_Sample_15_USSB_13_3,29.453,14340,11,129,29.425,29.388,0.065
118,Cpd 118: 29.436,144999,43.01,Balloons_Sample_15_USSB_13_3,29.459,6955,25,43.01,29.436,29.423,0.036
119,Cpd 119: 29.447,355742,57.06,Balloons_Sample_15_USSB_13_3,29.505,10819,32,57.06,29.447,29.384,0.12
120,Cpd 120: 29.460,269371,129,Balloons_Sample_15_USSB_13_3,29.507,13602,29,129,29.46,29.44,0.067
121,Cpd 121: 29.465,84741,207.9,Balloons_Sample_15_USSB_13_3,29.529,6847,12,207.9,29.465,29.444,0.086
122,Cpd 122: 29.774,240441,57.06,Balloons_Sample_15_USSB_13_3,29.852,11857,20,57.06,29.774,29.701,0.151
123,Cpd 123: 29.803,58695,44,Balloons_Sample_15_USSB_13_3,29.854,5456,11,44,29.803,29.737,0.116
