Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
32,Cpd 32: 20.398,130608,99.03,PC_Sample_21_USSB_35_3,20.481,30281,12,99.03,20.398,20.361,0.12
33,Cpd 33: 20.647,193578,92.1,PC_Sample_21_USSB_35_3,20.678,47438,23,92.1,20.647,20.613,0.065
34,Cpd 34: 20.725,138777,56.02,PC_Sample_21_USSB_35_3,20.78,8030,26,56.02,20.725,20.67,0.111
35,Cpd 35: 20.946,206725,56.02,PC_Sample_21_USSB_35_3,20.988,11317,41,56.02,20.946,20.902,0.086
36,Cpd 36: 20.999,566662,79.02,PC_Sample_21_USSB_35_3,21.078,24294,47,79.02,20.999,20.946,0.131
37,Cpd 37: 21.038,147385,79.02,PC_Sample_21_USSB_35_3,21.11,12631,24,79.02,21.038,21.013,0.097
38,Cpd 38: 21.218,124491,91.06,PC_Sample_21_USSB_35_3,21.282,8988,24,91.06,21.218,21.137,0.145
39,Cpd 39: 21.744,334781,55.01,PC_Sample_21_USSB_35_3,21.819,30593,29,55.01,21.744,21.705,0.114
40,Cpd 40: 21.877,180741,104.1,PC_Sample_21_USSB_35_3,21.945,48389,24,104.1,21.877,21.84,0.105
41,Cpd 41: 21.913,315178,83.03,PC_Sample_21_USSB_35_3,21.972,16354,31,83.03,21.913,21.852,0.12
42,Cpd 42: 21.949,186192,57.07,PC_Sample_21_USSB_35_3,21.993,30796,20,57.07,21.949,21.901,0.092
43,Cpd 43: 22.870,360313,91.06,PC_Sample_21_USSB_35_3,22.933,33641,31,91.06,22.87,22.837,0.095
44,Cpd 44: 22.993,393809,69.02,PC_Sample_21_USSB_35_3,23.068,20804,36,69.02,22.993,22.935,0.133
45,Cpd 45: 23.566,3782980,191.08,PC_Sample_21_USSB_35_3,23.648,1230998,17,191.08,23.566,23.53,0.118
46,Cpd 46: 23.669,311042,83.03,PC_Sample_21_USSB_35_3,23.747,16351,29,83.03,23.669,23.627,0.12
47,Cpd 47: 23.694,219483,57.07,PC_Sample_21_USSB_35_3,23.743,26982,23,57.07,23.694,23.631,0.113
48,Cpd 48: 24.118,181732,71.06,PC_Sample_21_USSB_35_3,24.177,43660,26,71.06,24.118,24.079,0.097
49,Cpd 49: 24.267,152494,91.06,PC_Sample_21_USSB_35_3,24.318,8717,29,91.06,24.267,24.194,0.124
50,Cpd 50: 24.524,406182,104.1,PC_Sample_21_USSB_35_3,24.57,18656,54,104.1,24.524,24.449,0.12
51,Cpd 51: 24.710,238558,55.01,PC_Sample_21_USSB_35_3,24.782,17203,32,55.01,24.71,24.669,0.113
52,Cpd 52: 24.834,1708870,92.1,PC_Sample_21_USSB_35_3,24.919,261459,20,92.1,24.834,24.791,0.128
53,Cpd 53: 25.123,928142,205.1,PC_Sample_21_USSB_35_3,25.198,209861,25,205.1,25.123,25.079,0.118
54,Cpd 54: 25.200,239828,97.06,PC_Sample_21_USSB_35_3,25.339,10880,27,97.06,25.2,25.16,0.179
55,Cpd 55: 25.327,757422,104.1,PC_Sample_21_USSB_35_3,25.406,238325,11,104.1,25.327,25.278,0.128
56,Cpd 56: 25.487,1338249,91.06,PC_Sample_21_USSB_35_3,25.581,213334,28,91.06,25.487,25.438,0.143
57,Cpd 57: 25.515,570476,231.12,PC_Sample_21_USSB_35_3,25.587,126266,21,231.12,25.515,25.463,0.124
58,Cpd 58: 25.751,150057,99.03,PC_Sample_21_USSB_35_3,25.824,8987,26,99.03,25.751,25.702,0.122
59,Cpd 59: 25.861,7545687,104.1,PC_Sample_21_USSB_35_3,25.963,2178430,15,104.1,25.861,25.812,0.151
60,Cpd 60: 26.148,416247,130.03,PC_Sample_21_USSB_35_3,26.221,20798,44,130.03,26.148,26.097,0.124
61,Cpd 61: 26.272,124606,99.03,PC_Sample_21_USSB_35_3,26.389,31767,6,99.03,26.272,26.223,0.166
62,Cpd 62: 26.317,1982320,97.06,PC_Sample_21_USSB_35_3,26.414,70026,62,97.06,26.317,26.257,0.157
63,Cpd 63: 26.476,138914,206.09,PC_Sample_21_USSB_35_3,26.544,7951,25,206.09,26.476,26.416,0.128
64,Cpd 64: 27.272,611070,57.95,PC_Sample_21_USSB_35_3,27.364,39236,41,57.95,27.272,27.204,0.16
65,Cpd 65: 27.589,241089,142.01,PC_Sample_21_USSB_35_3,27.757,10200,22,142.01,27.589,27.395,0.363
66,Cpd 66: 27.696,1195029,97.06,PC_Sample_21_USSB_35_3,27.792,31966,59,97.06,27.696,27.631,0.16
67,Cpd 67: 28.139,194825,104.1,PC_Sample_21_USSB_35_3,28.357,10073,9,104.1,28.139,27.866,0.491
68,Cpd 68: 28.458,3275296,72.99,PC_Sample_21_USSB_35_3,28.67,74027,72,72.99,28.458,28.386,0.284
69,Cpd 69: 28.720,237161,193.07,PC_Sample_21_USSB_35_3,28.725,42686,18,193.07,28.72,28.7,0.025
70,Cpd 70: 28.732,276524,193.07,PC_Sample_21_USSB_35_3,28.735,42686,20,193.07,28.732,28.729,0.006
71,Cpd 71: 28.742,198082,165.01,PC_Sample_21_USSB_35_3,28.763,11505,24,165.01,28.742,28.63,0.134
72,Cpd 72: 28.762,7513554,91.06,PC_Sample_21_USSB_35_3,28.771,829762,11,91.06,28.762,28.527,0.244
73,Cpd 73: 28.774,10661583,91.06,PC_Sample_21_USSB_35_3,29.042,852134,15,91.06,28.774,28.515,0.527
74,Cpd 74: 28.785,1625672,207.03,PC_Sample_21_USSB_35_3,28.809,149988,22,207.03,28.785,28.761,0.048
75,Cpd 75: 28.810,138771,206.09,PC_Sample_21_USSB_35_3,28.916,15408,21,206.09,28.81,28.798,0.118
76,Cpd 76: 29.332,244848,128.98,PC_Sample_21_USSB_35_3,29.349,20881,22,128.98,29.332,29.309,0.04
77,Cpd 77: 29.354,212325,128.98,PC_Sample_21_USSB_35_3,29.365,23058,23,128.98,29.354,29.336,0.029
78,Cpd 78: 29.373,243439,128.98,PC_Sample_21_USSB_35_3,29.382,27158,27,128.98,29.373,29.355,0.027
79,Cpd 79: 29.386,1040972,91.06,PC_Sample_21_USSB_35_3,29.407,60665,17,91.06,29.386,29.378,0.029
80,Cpd 80: 29.407,413976,128.98,PC_Sample_21_USSB_35_3,29.42,27569,21,128.98,29.407,29.389,0.031
81,Cpd 81: 29.426,187028,179.96,PC_Sample_21_USSB_35_3,29.431,12883,21,179.96,29.426,29.42,0.011
82,Cpd 82: 29.437,880101,41,PC_Sample_21_USSB_35_3,29.456,22053,44,41,29.437,29.431,0.025
83,Cpd 83: 29.447,1959262,97.06,PC_Sample_21_USSB_35_3,29.546,39450,62,97.06,29.447,29.355,0.191
