Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
88,Cpd 88: 22.424,353545,103.88,Pbag_Sample_1_USE_12_1,22.513,53538,22,103.88,22.424,22.386,0.126
89,Cpd 89: 22.524,82519,71.1,Pbag_Sample_1_USE_12_1,22.597,7460,18,71.1,22.524,22.461,0.136
90,Cpd 90: 22.849,431812,57.1,Pbag_Sample_1_USE_12_1,22.939,53117,29,57.1,22.849,22.803,0.136
91,Cpd 91: 22.873,222896,91,Pbag_Sample_1_USE_12_1,22.92,26351,20,91,22.873,22.782,0.138
92,Cpd 92: 22.895,93262,217.03,Pbag_Sample_1_USE_12_1,22.928,8736,17,217.03,22.895,22.851,0.077
93,Cpd 93: 22.919,158705,109.99,Pbag_Sample_1_USE_12_1,22.977,18462,24,109.99,22.919,22.884,0.094
94,Cpd 94: 22.947,82226,217.03,Pbag_Sample_1_USE_12_1,22.974,8839,11,217.03,22.947,22.859,0.115
95,Cpd 95: 22.973,134117,57.95,Pbag_Sample_1_USE_12_1,23.067,28413,18,57.95,22.973,22.937,0.13
96,Cpd 96: 22.994,533884,69.06,Pbag_Sample_1_USE_12_1,23.062,30661,34,69.06,22.994,22.947,0.115
97,Cpd 97: 23.015,64765,137.99,Pbag_Sample_1_USE_12_1,23.035,7875,15,137.99,23.015,22.996,0.038
98,Cpd 98: 23.089,227401,104.99,Pbag_Sample_1_USE_12_1,23.165,34929,23,104.99,23.089,23.042,0.122
99,Cpd 99: 23.106,90320,234.05,Pbag_Sample_1_USE_12_1,23.134,18473,15,234.05,23.106,23.092,0.042
100,Cpd 100: 23.142,114677,234.05,Pbag_Sample_1_USE_12_1,23.266,16659,18,234.05,23.142,23.123,0.143
101,Cpd 101: 23.334,72408,112.99,Pbag_Sample_1_USE_12_1,23.368,15042,20,112.99,23.334,23.303,0.065
102,Cpd 102: 23.499,405814,83.08,Pbag_Sample_1_USE_12_1,23.559,23680,39,83.08,23.499,23.442,0.117
103,Cpd 103: 23.568,73025,190.99,Pbag_Sample_1_USE_12_1,23.603,17502,19,190.99,23.568,23.525,0.078
104,Cpd 104: 23.694,492785,57.1,Pbag_Sample_1_USE_12_1,23.731,58112,33,57.1,23.694,23.649,0.082
105,Cpd 105: 23.900,192255,72.99,Pbag_Sample_1_USE_12_1,24.026,12700,36,72.99,23.9,23.869,0.157
106,Cpd 106: 24.055,85728,71.1,Pbag_Sample_1_USE_12_1,24.083,8568,18,71.1,24.055,24.018,0.065
107,Cpd 107: 24.067,97073,234.05,Pbag_Sample_1_USE_12_1,24.152,6368,26,234.05,24.067,24.012,0.14
108,Cpd 108: 24.120,288387,71.1,Pbag_Sample_1_USE_12_1,24.16,80311,21,71.1,24.12,24.076,0.084
109,Cpd 109: 24.176,77787,91,Pbag_Sample_1_USE_12_1,24.206,13951,22,91,24.176,24.102,0.103
110,Cpd 110: 24.181,116006,91,Pbag_Sample_1_USE_12_1,24.221,13951,29,91,24.181,24.102,0.119
111,Cpd 111: 24.284,96580,91,Pbag_Sample_1_USE_12_1,24.313,10659,30,91,24.284,24.252,0.061
112,Cpd 112: 24.510,134838,91,Pbag_Sample_1_USE_12_1,24.52,10202,28,91,24.51,24.491,0.029
113,Cpd 113: 24.521,474921,57.1,Pbag_Sample_1_USE_12_1,24.554,45315,39,57.1,24.521,24.47,0.084
114,Cpd 114: 24.578,284517,71.1,Pbag_Sample_1_USE_12_1,24.633,22204,31,71.1,24.578,24.527,0.105
115,Cpd 115: 24.588,169516,57.1,Pbag_Sample_1_USE_12_1,24.665,20824,26,57.1,24.588,24.545,0.121
116,Cpd 116: 24.608,136729,43.03,Pbag_Sample_1_USE_12_1,24.682,11670,23,43.03,24.608,24.548,0.134
117,Cpd 117: 24.654,144851,71.1,Pbag_Sample_1_USE_12_1,24.69,14527,24,71.1,24.654,24.623,0.067
118,Cpd 118: 24.710,481619,55.03,Pbag_Sample_1_USE_12_1,24.797,17858,44,55.03,24.71,24.623,0.174
119,Cpd 119: 24.769,85862,100.1,Pbag_Sample_1_USE_12_1,24.835,12356,21,100.1,24.769,24.711,0.124
120,Cpd 120: 24.842,85727,57.1,Pbag_Sample_1_USE_12_1,24.874,7276,24,57.1,24.842,24.809,0.065
121,Cpd 121: 24.869,76575,104.99,Pbag_Sample_1_USE_12_1,24.92,21313,15,104.99,24.869,24.824,0.096
122,Cpd 122: 24.935,94860,230.05,Pbag_Sample_1_USE_12_1,24.954,9915,23,230.05,24.935,24.916,0.038
123,Cpd 123: 24.938,133959,230.05,Pbag_Sample_1_USE_12_1,24.948,9915,28,230.05,24.938,24.929,0.019
124,Cpd 124: 24.963,132147,230.05,Pbag_Sample_1_USE_12_1,24.987,9536,35,230.05,24.963,24.948,0.038
125,Cpd 125: 24.975,77737,230.05,Pbag_Sample_1_USE_12_1,25.027,9051,24,230.05,24.975,24.96,0.067
126,Cpd 126: 24.987,119270,230.05,Pbag_Sample_1_USE_12_1,25.04,8011,31,230.05,24.987,24.964,0.077
127,Cpd 127: 25.010,100217,91,Pbag_Sample_1_USE_12_1,25.054,9895,29,91,25.01,24.975,0.078
128,Cpd 128: 25.012,67545,91,Pbag_Sample_1_USE_12_1,25.071,9895,21,91,25.012,24.975,0.096
129,Cpd 129: 25.056,135569,91,Pbag_Sample_1_USE_12_1,25.071,10430,34,91,25.056,25.036,0.034
130,Cpd 130: 25.099,72273,85.08,Pbag_Sample_1_USE_12_1,25.142,4823,30,85.08,25.099,25.077,0.065
131,Cpd 131: 25.151,95617,71.1,Pbag_Sample_1_USE_12_1,25.207,6513,33,71.1,25.151,25.111,0.096
132,Cpd 132: 25.196,184951,57.1,Pbag_Sample_1_USE_12_1,25.26,12968,35,57.1,25.196,25.122,0.138
133,Cpd 133: 25.220,127982,104.99,Pbag_Sample_1_USE_12_1,25.281,13099,25,104.99,25.22,25.17,0.111
134,Cpd 134: 25.462,588973,57.1,Pbag_Sample_1_USE_12_1,25.526,50004,41,57.1,25.462,25.413,0.113
135,Cpd 135: 25.474,70557,91,Pbag_Sample_1_USE_12_1,25.538,7073,20,91,25.474,25.431,0.107
136,Cpd 136: 25.743,66486,72.99,Pbag_Sample_1_USE_12_1,25.85,4574,18,72.99,25.743,25.691,0.159
137,Cpd 137: 25.980,88932,163.01,Pbag_Sample_1_USE_12_1,26.031,6757,25,163.01,25.98,25.926,0.105
138,Cpd 138: 26.280,100008,99.06,Pbag_Sample_1_USE_12_1,26.355,18390,14,99.06,26.28,26.238,0.117
139,Cpd 139: 26.316,86125,58.87,Pbag_Sample_1_USE_12_1,26.407,11228,20,58.87,26.316,26.263,0.144
140,Cpd 140: 26.324,78221,72.01,Pbag_Sample_1_USE_12_1,26.38,4157,26,72.01,26.324,26.259,0.121
141,Cpd 141: 26.565,161315,119.01,Pbag_Sample_1_USE_12_1,26.636,15028,21,119.01,26.565,26.519,0.117
142,Cpd 142: 26.591,212253,57.1,Pbag_Sample_1_USE_12_1,26.653,15627,30,57.1,26.591,26.537,0.117
143,Cpd 143: 26.605,88194,71.1,Pbag_Sample_1_USE_12_1,26.651,12831,19,71.1,26.605,26.548,0.103
144,Cpd 144: 26.795,190057,96.03,Pbag_Sample_1_USE_12_1,26.873,10688,25,96.03,26.795,26.747,0.126
145,Cpd 145: 26.926,97405,57.1,Pbag_Sample_1_USE_12_1,26.958,3889,17,57.1,26.926,26.871,0.086
146,Cpd 146: 26.935,72373,57.1,Pbag_Sample_1_USE_12_1,27.007,3889,14,57.1,26.935,26.9,0.107
147,Cpd 147: 27.279,94498,73.92,Pbag_Sample_1_USE_12_1,27.34,6660,18,73.92,27.279,27.224,0.117
148,Cpd 148: 27.500,166595,170.97,Pbag_Sample_1_USE_12_1,27.572,6432,33,170.97,27.5,27.465,0.107
149,Cpd 149: 27.518,871612,141.02,Pbag_Sample_1_USE_12_1,27.633,84862,22,141.02,27.518,27.453,0.18
150,Cpd 150: 27.642,145608,163.01,Pbag_Sample_1_USE_12_1,27.71,15509,20,163.01,27.642,27.581,0.128
151,Cpd 151: 27.693,102845,97.09,Pbag_Sample_1_USE_12_1,27.755,6769,19,97.09,27.693,27.633,0.122
152,Cpd 152: 27.707,148996,109.99,Pbag_Sample_1_USE_12_1,27.755,5906,28,109.99,27.707,27.654,0.101
153,Cpd 153: 27.977,90961,97.09,Pbag_Sample_1_USE_12_1,28.042,4491,23,97.09,27.977,27.907,0.136
154,Cpd 154: 27.997,259768,57.1,Pbag_Sample_1_USE_12_1,28.056,17142,26,57.1,27.997,27.941,0.115
155,Cpd 155: 28.241,83151,43.03,Pbag_Sample_1_USE_12_1,28.305,3527,21,43.03,28.241,28.178,0.126
156,Cpd 156: 28.277,72120,71.1,Pbag_Sample_1_USE_12_1,28.293,6388,15,71.1,28.277,28.261,0.033
157,Cpd 157: 28.459,490554,72.99,Pbag_Sample_1_USE_12_1,28.615,12233,38,72.99,28.459,28.375,0.239
158,Cpd 158: 28.735,182795,149,Pbag_Sample_1_USE_12_1,28.821,36216,18,149,28.735,28.672,0.149
159,Cpd 159: 29.758,150613,71.1,Pbag_Sample_1_USE_12_1,29.852,11239,16,71.1,29.758,29.705,0.147
160,Cpd 160: 29.772,295325,57.1,Pbag_Sample_1_USE_12_1,29.801,14686,18,57.1,29.772,29.72,0.08
161,Cpd 161: 29.803,157362,227,Pbag_Sample_1_USE_12_1,29.868,9038,13,227,29.803,29.713,0.155
